id_cliente,id_atendimento,nota_nps,data_pesquisa
3021,15704,7,2024-06-17 23:31:01
516,9996,9,2025-07-19 03:46:39
3402,15487,10,2025-07-03 02:54:02
1592,2178,10,2023-07-19 20:39:41
4361,7052,9,2023-02-14 09:07:46
4681,6406,10,2025-03-06 17:02:04
3164,5352,10,2024-12-07 01:01:35
3072,12907,10,2023-03-27 15:56:14
1293,1607,10,2023-06-29 22:43:19
2053,3063,9,2024-10-18 15:37:57
3750,17403,10,2023-09-23 07:42:38
4269,3489,8,2024-01-27 04:16:55
1584,4202,8,2023-08-21 15:19:11
389,18506,5,2023-09-06 10:07:15
2900,17688,10,2024-07-04 14:38:12
4206,16599,9,2023-11-23 07:29:52
5,2806,10,2025-10-17 04:02:11
4580,12350,6,2024-07-17 23:44:30
3703,18690,10,2024-09-03 14:11:01
4741,6249,9,2023-09-09 22:33:19
58,9705,9,2024-02-07 10:24:36
1463,6915,5,2025-05-15 03:23:34
287,14038,9,2023-06-14 14:14:16
4964,4032,10,2023-08-08 14:46:48
3580,4450,6,2024-11-25 19:09:41
4844,11263,9,2024-06-20 15:16:08
1694,18577,10,2023-09-30 11:47:33
4123,3529,6,2023-03-25 00:04:34
4655,18788,10,2024-12-03 11:15:31
2793,15570,10,2025-10-16 21:26:52
4017,17683,9,2023-07-09 08:16:44
3207,2320,10,2024-05-07 09:29:47
2210,12784,10,2023-12-21 23:05:47
2751,8100,9,2025-05-10 15:18:01
457,3510,10,2024-01-04 13:32:58
4596,11341,10,2025-10-11 16:53:49
245,8166,0,2023-09-07 05:22:05
3999,5395,2,2025-08-01 07:41:49
2451,8026,10,2023-11-19 13:02:45
1817,4394,9,2024-04-10 09:49:34
4764,4591,10,2023-08-12 06:33:07
2612,16145,10,2024-03-06 09:34:40
281,1053,10,2025-01-13 17:08:58
988,10331,9,2024-02-05 09:06:25
906,16862,10,2024-11-04 06:52:38
3746,2579,10,2024-08-12 09:26:34
1803,10505,6,2023-05-15 11:29:51
4795,19883,9,2024-01-14 15:13:40
1377,8353,10,2023-03-07 06:42:05
4012,17459,10,2025-12-06 17:28:22
682,19376,10,2025-09-09 17:28:53
3190,4725,10,2024-02-24 23:37:20
873,18919,8,2023-11-26 21:11:26
3435,2233,10,2023-06-14 11:54:37
2562,2778,10,2023-01-15 23:53:49
1509,15132,7,2024-04-18 21:14:44
2937,1291,10,2025-09-22 07:44:13
3799,14762,10,2023-11-21 06:00:43
651,2208,6,2024-10-17 10:57:42
4086,3450,10,2024-06-17 13:35:46
2690,15250,8,2024-10-07 05:25:34
2438,9510,6,2023-06-30 04:28:16
2873,3036,10,2025-06-22 01:11:47
2155,16263,10,2024-05-29 01:24:57
1001,16818,8,2023-07-31 12:18:55
1096,15338,10,2024-08-30 19:31:10
4420,10183,10,2024-06-14 11:36:41
4930,2999,10,2024-03-27 22:58:03
1209,6760,10,2023-05-03 07:18:36
2943,2266,9,2023-05-04 02:11:09
4043,7338,0,2023-11-21 09:17:15
2815,10677,9,2024-12-09 15:54:18
3501,4506,9,2025-08-19 22:40:54
3879,18427,9,2025-02-22 10:08:58
4481,19202,10,2025-10-08 09:32:43
3434,6693,4,2023-11-06 16:10:41
2744,14802,8,2025-12-08 05:12:57
771,14031,10,2025-07-20 03:32:34
4267,3107,10,2023-01-24 05:06:45
78,222,10,2023-03-03 15:18:48
4556,18357,6,2023-11-18 00:36:47
4376,11826,7,2024-01-27 01:46:33
1436,3051,7,2025-06-06 11:54:27
1966,4286,8,2025-06-15 20:22:39
463,17542,8,2024-04-04 04:43:39
1973,12247,8,2024-12-15 05:30:48
4458,211,9,2023-11-03 06:05:50
3227,18239,9,2025-10-23 02:18:00
1058,1912,9,2024-05-22 16:45:18
3454,500,10,2023-06-05 02:12:37
4467,5000,9,2023-03-01 11:26:44
1007,17918,7,2024-09-29 10:43:35
2008,17267,9,2024-01-19 18:27:17
4933,8749,9,2024-08-04 22:21:14
2403,13684,10,2023-04-04 00:42:36
3642,181,5,2023-08-10 12:09:52
4110,18927,9,2024-05-14 03:02:37
2646,13685,10,2025-03-16 22:33:05
2679,12001,8,2023-01-11 09:37:47
4689,18843,8,2025-12-19 00:00:06
4755,11795,10,2024-09-03 15:40:47
4864,7268,8,2023-10-13 19:48:27
1235,2421,2,2023-09-07 11:08:32
4581,15826,7,2025-12-14 00:57:19
3401,18203,5,2023-03-31 09:56:18
2213,15635,10,2023-06-04 05:49:43
4023,14889,8,2025-04-24 05:27:34
4082,467,8,2023-11-02 08:51:57
4877,15058,9,2025-08-21 08:21:37
2211,60,10,2025-02-03 09:52:33
3414,4203,5,2024-07-11 20:22:01
3685,18077,10,2024-08-11 12:33:20
3232,7485,10,2024-02-24 10:11:07
1198,1581,10,2024-02-02 14:48:00
2994,7285,0,2023-10-05 02:04:04
2758,19828,10,2024-08-12 04:03:47
1083,16234,8,2025-03-01 17:38:39
624,9394,10,2024-01-04 07:20:06
1014,2699,10,2025-03-15 15:57:26
4499,4565,8,2023-12-05 19:29:11
1859,11404,8,2023-07-30 15:22:26
1478,4200,9,2023-03-03 23:58:40
1834,19839,9,2025-05-06 17:52:19
3644,14903,9,2023-03-30 09:18:23
1047,7158,10,2024-12-26 10:11:50
2531,2974,7,2025-10-09 15:22:55
4234,7842,9,2023-04-01 09:35:06
2418,14767,9,2024-12-15 07:59:46
3885,13635,6,2023-08-30 01:33:28
2187,7696,10,2023-02-16 22:09:26
3130,5935,9,2023-06-23 12:49:36
1679,13876,7,2024-04-24 23:28:02
4604,17226,6,2024-06-17 16:07:37
1891,5216,10,2023-08-03 14:54:29
341,11433,9,2025-01-02 04:30:03
3983,11166,10,2023-12-24 19:53:44
2286,11366,6,2023-11-02 14:52:50
3492,6627,10,2024-01-25 13:20:08
2620,3596,10,2024-11-06 13:54:32
2500,13086,8,2023-10-22 10:01:59
1925,5273,10,2023-09-17 22:40:00
2466,5628,7,2023-11-02 16:30:18
983,12011,9,2025-05-25 20:37:59
3236,14842,10,2025-06-15 16:19:32
4351,10073,9,2023-06-05 07:46:12
500,14752,9,2025-03-24 23:56:55
1120,7325,8,2024-06-04 13:29:17
4010,8633,10,2025-05-07 05:42:03
2523,14109,8,2024-04-17 10:01:23
166,1298,10,2025-07-10 20:10:54
3365,10367,5,2024-07-19 02:12:36
1466,13249,9,2025-05-22 21:51:33
337,201,10,2025-02-18 01:50:12
3896,1457,6,2025-06-26 14:23:08
1867,10560,7,2025-01-28 15:39:47
1269,9801,7,2025-06-13 10:30:52
4101,8454,4,2025-10-30 03:01:31
4461,9652,8,2024-01-18 22:37:38
2113,8893,9,2025-10-08 10:19:16
3802,18545,7,2025-12-22 23:21:48
2231,10264,9,2023-11-27 05:26:45
3868,1203,10,2023-04-23 23:54:52
3095,15968,7,2025-02-26 02:36:16
4943,3644,7,2023-07-05 00:09:41
4055,10991,6,2023-01-22 13:17:33
2346,10724,10,2024-06-30 11:17:18
1050,10357,5,2024-03-09 20:01:06
580,3129,9,2024-02-26 17:41:12
27,4352,10,2023-05-05 20:16:02
991,19403,10,2024-11-07 07:34:48
99,15879,9,2024-03-25 12:05:14
4847,3012,9,2024-11-28 10:59:09
4508,5091,7,2024-04-05 02:18:22
2563,17108,8,2025-05-02 18:29:19
330,2622,8,2025-04-09 04:15:28
670,1535,10,2023-12-14 00:44:27
1735,18179,10,2025-06-18 11:10:59
3291,3837,3,2025-08-17 23:02:14
1212,17767,10,2024-01-11 09:09:35
4425,11521,7,2025-05-20 22:37:13
3459,16081,10,2023-08-24 20:19:54
764,15860,10,2023-11-07 20:24:44
4397,8551,10,2023-09-03 04:34:26
2307,15663,10,2024-01-04 06:51:40
3130,5130,9,2023-06-16 01:01:06
1440,14009,2,2023-08-03 15:07:53
4599,3353,8,2023-12-08 20:58:12
1770,13455,9,2025-12-20 19:45:04
2064,13759,3,2025-01-13 04:05:35
3836,4904,10,2023-04-21 18:08:23
2132,2931,6,2024-06-05 20:54:56
3370,1088,10,2024-02-22 09:24:57
3771,15245,8,2023-01-18 21:37:45
46,12089,10,2023-08-18 20:28:35
4955,4885,8,2023-09-04 22:13:55
4559,14634,10,2025-04-22 15:00:01
2969,7948,10,2024-05-30 13:41:12
1109,16824,10,2024-04-05 20:26:02
1203,15820,9,2024-04-21 23:17:43
4465,5392,10,2024-08-24 04:39:41
4248,7246,6,2024-06-29 21:33:11
1417,15683,10,2023-05-04 02:29:38
4716,6280,7,2023-08-27 14:35:12
2680,5195,10,2023-07-28 00:17:48
1472,14223,10,2024-10-29 14:23:09
4881,17122,10,2024-11-14 18:49:39
4045,19673,10,2025-11-21 04:13:23
3006,17186,10,2023-04-02 00:49:24
3239,1730,5,2023-04-09 18:40:47
4711,19915,9,2025-07-05 22:11:13
3735,19842,9,2025-02-24 03:22:14
2231,13337,10,2023-10-16 09:36:41
2370,3311,8,2024-09-04 11:23:56
304,12572,6,2023-03-05 05:11:07
3480,3416,10,2024-12-21 16:25:19
3424,5862,2,2023-02-19 03:08:42
1079,15238,9,2025-04-28 12:17:18
1554,6260,3,2023-03-01 22:18:48
1462,9620,6,2025-02-01 10:04:56
1772,5864,10,2025-02-26 05:28:01
2033,9807,10,2025-03-25 15:07:10
2332,5850,10,2025-02-22 16:48:54
1246,2755,7,2024-12-22 12:33:17
4273,13644,9,2024-11-15 12:48:34
2162,10193,10,2023-12-30 20:27:33
641,8036,8,2023-01-08 19:29:43
3345,16837,10,2023-06-04 10:48:30
4836,15028,10,2024-09-26 14:41:16
910,10762,6,2023-01-30 18:33:46
3610,7376,5,2024-07-09 19:07:22
573,10710,8,2025-11-14 13:45:55
2803,5999,9,2025-01-23 02:19:30
855,12265,8,2023-09-12 14:10:33
1467,19734,5,2025-02-10 16:29:20
3216,19733,10,2024-11-02 17:59:22
661,1283,9,2024-11-23 08:20:49
1940,5291,10,2023-03-14 13:04:27
2402,10785,7,2024-12-29 01:59:55
2237,11068,10,2025-06-07 06:45:37
4337,19689,10,2023-01-15 11:18:52
2739,4022,10,2024-09-24 15:55:21
140,16142,9,2023-04-05 20:31:42
1851,6827,8,2023-08-29 01:24:03
3268,18362,10,2024-05-15 09:46:38
2484,12085,8,2024-06-01 01:22:26
4062,11052,10,2023-12-24 11:30:12
4143,8332,5,2023-03-18 03:07:36
3743,10079,9,2024-08-05 05:39:55
1557,8994,10,2024-07-07 23:53:46
4862,9819,10,2025-11-30 13:44:11
1128,16875,8,2023-04-20 11:40:52
1821,10647,9,2023-06-03 10:29:24
1951,13994,3,2023-06-04 21:54:53
3493,19990,8,2023-02-07 05:41:17
2929,9711,2,2023-08-24 15:41:35
2492,6897,9,2023-06-29 17:14:16
1992,15371,8,2025-10-01 20:37:16
667,11680,8,2025-12-25 19:19:03
3494,8963,9,2025-01-22 07:06:27
3974,5475,8,2023-03-14 20:52:51
4878,6403,10,2023-10-26 12:18:09
3886,3726,10,2024-09-18 04:29:59
684,3740,9,2024-01-10 19:33:55
2186,10222,1,2024-04-25 03:50:24
1679,13085,10,2023-01-07 10:12:57
741,8733,8,2025-07-08 01:17:06
4271,12492,8,2024-06-07 08:42:15
348,6776,10,2025-03-19 13:57:34
1433,19981,10,2025-11-12 00:06:34
3023,4292,8,2024-10-23 13:33:04
1852,3580,8,2024-02-21 09:20:23
931,12569,9,2023-10-10 16:19:56
2445,929,10,2023-03-16 16:21:11
618,6530,10,2025-03-05 02:56:26
1207,3845,9,2025-10-20 02:04:50
2313,18144,10,2024-12-08 15:18:55
4884,10868,10,2025-09-09 17:16:20
4009,17780,9,2023-03-25 01:38:39
4400,17401,10,2025-05-27 23:53:35
4020,6149,9,2023-12-19 01:16:49
3037,8320,10,2025-09-04 04:20:13
1548,1816,5,2025-06-30 23:19:36
2018,6073,6,2025-01-08 02:31:10
3782,9301,10,2023-12-11 08:25:11
4758,11848,9,2023-06-20 22:12:08
2999,19588,8,2023-05-20 05:59:01
3211,9458,4,2023-09-30 05:46:41
3370,5834,10,2024-03-29 15:17:45
2801,19265,10,2023-05-19 04:16:17
134,15022,2,2024-04-19 17:09:26
1447,14378,9,2023-11-19 03:24:51
1622,8883,5,2024-07-27 05:11:50
2771,14305,7,2024-05-25 09:08:36
4732,10490,9,2024-07-23 15:47:38
3371,11886,4,2024-06-12 21:01:00
4810,14219,1,2025-11-05 06:01:12
4215,5904,6,2024-01-12 22:15:11
2465,7665,7,2024-06-19 00:23:33
4494,14010,9,2025-04-19 23:39:39
3706,2130,10,2024-10-05 07:36:24
603,19863,7,2025-03-20 08:34:53
4980,7780,7,2024-11-22 04:01:56
2661,2741,10,2024-07-12 07:22:38
1286,17471,9,2025-10-02 19:51:48
4089,8814,9,2024-12-14 23:53:53
2823,15173,10,2025-01-05 07:27:59
556,10780,7,2023-08-27 16:19:07
4513,1351,9,2025-06-09 22:11:09
4450,9059,9,2025-08-17 18:12:10
3482,13496,3,2025-09-23 02:18:18
4196,9923,9,2023-06-28 11:57:08
4299,1523,10,2025-02-07 21:00:01
4934,6761,10,2023-07-14 08:30:23
1517,18863,9,2023-06-18 07:45:18
531,2798,10,2024-07-09 06:20:26
290,7041,10,2023-12-11 18:26:59
554,2993,4,2025-03-13 00:31:25
461,13752,6,2025-09-07 08:32:36
4312,15060,10,2025-06-07 13:59:59
3649,15067,9,2023-04-15 22:49:13
2226,9756,8,2023-05-15 06:48:44
274,9153,10,2025-09-15 17:30:51
1674,7458,10,2023-12-10 22:53:52
1173,7684,9,2023-03-20 01:21:57
310,17822,10,2024-04-12 03:29:49
320,10262,8,2023-09-26 20:36:52
887,12965,4,2024-07-31 02:18:36
4935,89,6,2024-07-18 10:05:17
4666,10400,9,2023-09-09 15:33:39
1464,8973,10,2024-10-06 06:06:00
1425,16703,10,2025-12-20 23:26:43
134,13251,9,2023-01-16 18:19:12
771,11163,9,2023-11-14 16:40:56
2839,18191,10,2023-03-01 10:29:06
1494,8514,5,2025-04-06 05:27:49
4550,1444,10,2025-03-05 16:24:25
1633,9011,8,2025-10-30 04:51:28
1790,17558,9,2024-05-10 08:28:10
1126,13250,9,2024-08-07 03:31:41
2058,17832,9,2024-07-05 01:22:55
4174,11082,5,2024-01-15 09:20:44
2877,17949,8,2024-05-14 08:34:22
2314,2302,10,2025-12-31 00:47:01
1171,16293,8,2024-09-27 22:13:34
342,18255,9,2023-04-12 06:54:15
1689,2362,10,2023-06-19 08:27:42
4553,5072,10,2023-03-30 02:11:23
3407,19639,8,2023-11-25 09:46:40
347,12403,4,2025-04-12 19:19:18
894,13827,8,2025-09-15 22:58:40
378,9265,10,2025-11-14 20:35:21
4799,10676,1,2024-06-29 22:25:55
238,9060,5,2025-02-25 07:24:11
2445,15528,9,2024-05-27 08:43:08
1725,14252,9,2023-04-02 23:05:49
2986,15832,9,2023-09-17 19:36:09
4277,19558,7,2024-09-02 13:35:44
2505,12843,9,2023-08-14 13:45:37
4454,8021,6,2024-02-19 16:10:33
2702,8304,8,2023-07-07 20:21:48
3983,6187,7,2024-10-17 22:04:15
2698,19337,9,2023-01-30 08:08:15
3753,15410,10,2024-06-29 04:56:52
1366,5024,9,2024-05-31 11:38:41
4386,9791,10,2023-09-08 13:00:35
2573,7840,9,2025-01-08 09:39:09
3883,4392,8,2023-04-29 22:34:35
2569,11234,7,2025-07-16 00:31:41
505,14540,10,2024-12-31 04:16:52
2428,4640,10,2025-01-27 02:56:53
619,11483,10,2023-01-14 12:39:11
3141,12954,9,2025-09-03 15:18:15
2720,19975,9,2025-12-26 02:54:03
749,3275,8,2024-04-06 07:35:20
800,14735,9,2024-09-10 23:59:05
4972,9993,6,2023-12-02 16:41:19
403,6741,2,2023-11-12 21:57:45
4350,258,8,2023-11-14 14:57:49
470,12975,10,2023-08-26 13:36:57
3140,14688,8,2024-11-18 20:19:26
4200,18644,8,2024-02-10 19:48:32
2275,19552,10,2023-11-11 21:51:52
2024,8067,5,2024-07-09 16:33:19
4318,13104,9,2024-08-30 18:13:51
4460,1769,9,2024-01-13 13:51:49
2836,17090,9,2023-10-17 14:12:58
1975,5060,7,2023-04-30 09:45:00
1919,7093,9,2023-09-10 11:10:21
1182,14603,10,2025-07-16 20:59:00
353,10312,4,2024-06-30 08:32:23
880,8802,10,2024-10-04 15:25:06
1424,10578,7,2025-07-27 20:10:44
3908,19483,10,2025-03-06 23:53:18
4338,347,8,2024-04-27 05:04:59
4349,5149,10,2024-08-01 06:12:12
1738,18009,10,2024-09-07 23:11:36
4979,5021,5,2025-02-01 13:08:08
2976,4345,8,2025-02-20 04:42:35
3273,12865,10,2024-04-03 11:10:13
2012,6302,8,2023-12-28 21:08:38
2960,2982,9,2023-11-19 19:00:59
988,2415,9,2025-08-16 00:11:33
1680,15598,10,2025-01-10 12:41:17
960,8798,6,2023-05-10 07:31:36
4278,17551,8,2025-06-07 14:16:31
1721,9412,10,2025-09-17 05:45:11
1083,6076,6,2024-03-03 12:44:22
1251,3530,5,2024-06-09 11:31:47
2558,16523,10,2024-04-17 18:20:16
2626,18440,8,2023-12-19 17:02:28
1823,12580,8,2024-07-06 22:08:42
4425,10291,6,2025-07-16 06:14:12
1740,16752,10,2025-04-30 13:57:22
12,2066,9,2025-11-15 02:40:41
411,1705,8,2025-12-10 07:58:39
3597,8142,10,2023-03-23 22:20:24
834,2085,9,2024-04-14 10:07:54
2520,18812,6,2025-06-17 01:18:55
3569,104,7,2023-06-07 20:56:08
1222,17530,7,2023-01-20 09:59:01
3874,5381,5,2023-03-06 22:24:35
2410,14207,9,2023-05-24 19:41:18
2224,1789,7,2023-04-16 03:36:09
3397,18170,8,2024-09-04 02:02:21
2665,15402,1,2025-05-27 16:31:42
3704,4619,7,2023-11-28 09:36:06
4711,12585,8,2025-03-13 23:34:06
1376,17497,10,2024-06-17 05:48:04
3386,4190,9,2024-05-11 00:49:40
3875,4000,10,2023-09-20 13:13:00
4270,12365,7,2025-11-22 13:17:29
4346,16095,10,2024-09-12 07:54:40
3786,8324,10,2024-12-24 03:33:59
3832,11733,10,2023-03-14 17:06:40
3543,3923,7,2024-12-29 20:34:32
2121,11228,6,2024-03-16 14:47:14
3799,12533,10,2025-09-16 05:51:46
464,12087,10,2025-04-21 00:55:14
3292,3699,6,2025-08-01 11:49:00
1948,5278,7,2024-10-15 08:35:25
4009,11799,8,2025-12-30 05:22:24
2674,58,7,2023-01-24 06:50:13
3467,17725,10,2024-12-15 04:48:25
737,19122,10,2023-01-26 10:47:24
363,5514,7,2025-07-10 22:26:56
1252,1490,8,2025-08-05 01:28:24
1780,11626,7,2023-02-01 23:30:07
2267,9438,9,2023-05-29 19:44:18
4444,19884,5,2023-06-23 16:41:25
3000,2468,10,2024-02-08 00:35:40
752,9743,6,2024-01-29 19:42:53
452,7054,9,2025-09-28 13:11:25
2192,2027,10,2023-01-07 12:35:12
3777,2813,9,2025-01-10 22:55:43
954,10250,10,2023-01-29 12:43:52
1860,14993,10,2023-03-25 11:42:21
1904,9017,9,2023-07-12 14:22:23
2786,12385,10,2025-01-06 19:12:03
3923,8855,8,2023-01-13 23:01:09
2685,14649,9,2024-11-24 13:22:35
2249,16527,10,2024-05-11 13:01:58
1635,11567,8,2023-05-19 23:56:16
1167,16207,10,2023-07-28 00:39:49
3823,17834,6,2025-10-22 01:03:14
4473,380,10,2023-03-21 09:37:29
2837,16773,9,2025-10-14 16:18:43
1039,1528,8,2025-05-28 18:43:45
4667,7899,7,2023-12-14 16:07:05
3672,6562,8,2024-11-09 20:47:31
2825,2389,9,2025-10-11 11:54:37
4520,9882,10,2024-07-04 00:25:57
113,6691,2,2024-12-08 14:58:34
644,6921,6,2025-10-31 00:38:02
1545,19087,9,2025-03-11 19:39:03
472,15577,9,2023-07-16 15:27:26
2616,15468,10,2024-04-09 12:21:09
651,10885,9,2024-08-13 00:50:18
2271,17810,10,2023-08-08 17:14:09
1182,8057,10,2023-03-23 16:56:54
4132,15685,9,2024-06-17 22:41:04
1183,12793,10,2023-06-12 07:58:45
3497,9290,9,2023-10-18 12:33:10
4614,6594,9,2025-09-05 09:01:34
4834,4784,4,2024-03-01 02:51:55
4602,3426,10,2023-06-03 10:08:12
1345,912,8,2023-08-19 10:06:49
4982,19507,8,2023-06-24 01:18:00
1393,16325,7,2023-01-21 09:44:59
3475,14845,10,2025-06-19 20:32:33
45,11659,9,2024-09-30 21:52:09
1875,15656,9,2023-06-12 16:17:01
4284,4985,9,2025-01-04 17:04:54
625,3770,9,2023-12-14 07:08:11
3342,6089,9,2024-04-07 15:44:00
3130,1982,9,2025-06-13 16:23:27
4178,6558,7,2025-06-18 06:03:27
2931,16405,10,2023-01-21 06:50:00
1827,5762,8,2023-11-30 15:32:02
3998,14723,8,2025-02-12 03:02:43
3075,5835,7,2023-08-20 05:25:32
1197,7354,9,2024-02-07 01:22:50
2081,7783,10,2025-10-23 23:43:52
3145,3785,10,2024-03-26 13:57:54
3854,18627,6,2024-08-28 18:59:01
2709,14327,4,2023-12-01 01:07:48
4867,1536,9,2024-02-07 09:49:10
4976,13982,7,2023-06-03 04:12:27
3680,13594,6,2023-02-18 07:27:38
311,5422,10,2023-08-11 18:51:12
3401,10993,10,2025-04-03 08:09:58
1021,5528,9,2023-08-22 02:43:05
3354,5184,7,2024-04-12 21:52:56
3038,2606,10,2023-06-21 06:59:50
654,8084,10,2025-01-19 04:25:01
315,16410,9,2023-05-03 06:35:54
2010,7192,10,2025-10-17 16:16:47
4546,7538,2,2025-09-16 12:14:39
3928,4521,5,2025-11-22 11:49:32
4724,7900,9,2025-03-16 01:42:52
1954,9967,9,2025-05-18 09:32:47
1590,8138,0,2023-06-19 15:32:18
671,19923,9,2025-02-17 17:14:26
3194,17057,9,2023-08-14 15:56:14
3180,12241,7,2024-06-08 12:59:25
2780,4817,5,2025-11-26 20:22:51
1454,8482,10,2025-08-12 15:59:21
3018,15381,10,2024-11-06 12:47:32
172,3060,8,2025-05-04 13:44:33
1899,14960,7,2025-06-13 01:20:42
3022,2449,10,2023-11-28 22:09:18
4089,15923,10,2025-04-24 08:45:55
4827,15265,8,2024-06-28 18:59:55
3683,4,10,2024-06-08 16:46:14
966,16276,8,2025-11-01 10:37:02
4547,12349,9,2025-09-21 22:29:42
1349,11067,10,2024-12-27 03:06:31
4864,13906,10,2024-09-08 13:19:15
2348,15307,10,2024-07-23 12:18:43
3728,8643,8,2024-08-14 18:08:17
373,8724,9,2023-08-31 19:16:37
311,345,7,2024-01-14 23:02:57
2833,6189,10,2023-01-07 15:08:11
2181,17242,10,2024-04-21 23:39:20
3931,11883,9,2023-12-26 15:38:06
4347,18278,9,2025-11-07 18:51:47
3212,12934,10,2023-03-09 19:53:43
3989,3316,5,2025-08-03 14:57:15
4393,19388,10,2023-09-29 03:44:37
507,5249,10,2024-12-13 10:01:28
1635,5382,6,2023-02-27 04:51:17
3637,13709,9,2025-09-12 22:17:24
3780,43,8,2024-07-04 13:10:18
542,13304,10,2025-09-26 19:27:59
1446,10260,7,2025-06-11 23:34:10
2818,796,8,2024-08-13 21:30:20
685,10027,6,2023-05-15 20:05:44
3347,14308,10,2024-11-12 13:41:53
4073,2550,5,2023-03-24 17:11:46
3216,14625,10,2024-04-27 01:18:21
3337,13611,6,2025-01-08 06:24:37
2075,7531,7,2025-03-05 00:26:57
3639,17461,10,2023-08-11 13:37:40
678,3101,9,2024-08-06 13:46:41
4962,16817,10,2024-08-20 11:31:22
4876,11249,7,2025-04-20 16:59:33
139,13824,9,2025-07-03 18:38:53
863,47,7,2024-06-12 22:31:08
1402,19829,10,2024-12-19 17:02:06
1904,19382,9,2025-04-26 13:37:39
483,4308,9,2024-11-16 21:07:26
4954,16169,5,2024-11-16 12:43:50
2304,4230,6,2024-03-07 01:20:11
2932,4915,10,2024-07-23 13:20:51
3524,17628,10,2023-06-06 15:20:38
347,15911,9,2025-05-06 00:19:44
2678,9890,10,2025-08-18 03:08:51
753,15133,9,2025-07-18 05:30:47
3223,17813,5,2025-04-26 12:55:26
4471,8970,9,2024-04-30 21:22:00
2172,10463,10,2024-07-31 13:06:20
3481,16786,9,2025-09-14 01:12:42
1036,5894,9,2024-10-19 09:25:31
3155,5457,10,2024-03-07 15:01:22
917,8301,10,2025-11-22 12:09:45
585,12398,8,2023-02-26 11:54:26
4310,2190,5,2024-11-05 08:43:37
3309,7918,10,2023-09-21 15:26:26
3986,14144,8,2023-04-16 19:02:08
961,2603,7,2024-12-23 14:35:04
2626,16671,9,2025-08-21 02:58:03
370,9949,9,2025-01-10 07:49:42
3872,10276,10,2025-07-05 22:22:50
348,13771,9,2023-03-10 12:27:43
4602,14893,7,2025-02-09 08:08:58
2219,11694,9,2025-08-14 20:11:29
4768,9124,5,2023-09-03 05:41:06
2103,4984,7,2025-09-20 14:55:07
2659,10181,9,2023-11-23 08:33:06
2013,15364,10,2023-10-14 01:55:10
2385,12615,10,2024-12-14 08:50:36
4920,7229,2,2023-06-07 10:24:52
4630,7884,7,2023-11-20 17:04:11
1500,13485,8,2023-06-26 18:35:30
20,19051,9,2024-06-05 15:18:26
1178,19035,5,2023-08-30 21:37:29
859,17914,10,2023-01-09 16:10:23
4723,2504,7,2025-10-12 09:23:57
2489,19392,7,2024-09-02 08:12:52
1479,4631,10,2025-01-23 21:03:30
4471,1511,8,2023-11-03 02:44:08
3421,6286,9,2023-10-19 14:51:53
2118,15443,9,2024-12-25 15:46:23
3211,18531,9,2024-03-26 11:00:29
571,14836,10,2023-04-24 11:03:10
4249,13302,9,2025-04-18 13:17:52
4428,12755,9,2025-09-06 05:03:36
507,18744,8,2024-11-04 16:57:37
3478,19895,9,2023-11-01 17:31:31
3429,1902,9,2024-10-20 16:37:27
2483,709,9,2023-09-05 12:22:38
3731,16125,9,2025-06-01 23:29:31
3997,5237,7,2023-03-05 12:46:24
780,2496,10,2024-10-26 19:32:44
1837,689,9,2024-03-14 19:00:37
4509,4451,10,2024-07-30 13:56:06
4962,3185,4,2023-12-29 07:18:54
4941,11488,0,2023-01-15 02:54:45
1051,13650,10,2025-11-18 07:25:16
1454,10586,10,2024-11-28 00:32:05
1811,2572,10,2025-11-18 21:50:26
2728,12660,9,2024-01-21 06:34:05
49,7732,5,2025-03-15 11:08:15
3785,8510,10,2024-10-21 13:29:26
438,10530,10,2024-02-18 04:45:10
667,7150,10,2024-03-31 09:09:41
4687,17235,4,2024-01-16 14:18:46
2828,8181,9,2024-07-09 03:35:21
692,19134,9,2025-07-29 00:31:54
4643,11774,0,2023-03-16 10:11:23
4449,4337,7,2024-09-04 01:27:34
4855,1431,10,2023-11-27 11:29:59
4563,11616,8,2023-01-03 08:53:00
3909,16172,6,2025-01-08 11:58:49
2663,5538,9,2025-08-14 21:38:20
601,16827,8,2023-04-01 22:09:00
1679,7232,9,2024-11-24 13:31:36
4592,19236,9,2024-09-07 01:56:40
2079,2271,6,2023-08-10 10:09:58
1761,5901,8,2025-05-15 15:35:10
3751,3508,9,2023-08-14 06:33:48
4399,16886,10,2024-10-31 23:45:06
2600,18146,7,2025-08-18 15:31:09
65,14160,10,2023-11-23 17:15:39
1718,14094,10,2024-09-10 21:23:49
4294,13584,10,2023-05-17 19:20:57
3672,3172,7,2025-10-21 13:40:41
4545,3887,9,2023-02-20 13:20:35
1030,10329,10,2025-03-16 17:48:25
3610,18297,9,2024-09-07 15:00:26
3307,4756,9,2025-07-06 04:05:22
1069,18356,9,2025-12-04 08:46:29
2717,12506,8,2024-03-16 14:18:05
1750,10245,10,2025-10-15 16:45:29
2738,9735,10,2025-03-26 01:04:25
309,7366,10,2025-01-17 16:15:02
1319,12494,9,2023-09-18 15:59:45
1853,16556,6,2025-03-16 08:48:02
1940,5785,8,2023-08-27 14:43:37
2652,17294,8,2024-11-23 04:53:39
1268,13100,10,2025-08-07 20:29:42
132,9381,10,2024-12-27 16:43:33
644,12400,4,2023-01-13 03:16:53
