id_atendimento,id_cliente,id_servico,data_abertura,data_fechamento,tempo_atendimento_min,custo_real
325,412,6,2025-08-05 20:24:07,2025-08-05 20:57:07,33,181.97496197065496
326,1602,1,2023-05-07 02:12:16,2023-05-07 04:52:16,160,74.17735273619809
327,4341,5,2023-12-06 22:58:45,2023-12-07 01:58:45,180,177.6806562892516
328,741,8,2025-10-03 11:50:50,2025-10-03 13:50:50,120,237.23647966208335
329,1428,3,2025-05-30 17:37:52,2025-05-30 20:23:52,166,109.14483549537285
330,3166,7,2023-12-07 07:09:34,2023-12-07 10:03:34,174,232.1080211271966
331,3954,5,2025-10-22 18:32:28,2025-10-22 19:12:28,40,148.07723725688106
332,708,2,2024-02-25 14:33:54,2024-02-25 17:13:54,160,207.21082800581212
333,4470,8,2023-10-10 06:04:59,2023-10-10 09:53:59,229,184.67726832228556
334,2818,2,2024-01-05 01:32:47,2024-01-05 05:26:47,234,78.49994842077696
335,3257,3,2024-06-09 05:21:15,2024-06-09 09:38:15,257,156.4677067758099
336,4360,3,2024-05-27 03:09:28,2024-05-27 07:16:28,247,174.22731840159827
337,241,5,2023-12-26 19:11:04,2023-12-26 23:37:04,266,183.8843497759846
338,13,8,2024-05-19 13:29:52,2024-05-19 17:50:52,261,97.89821963551525
339,3079,4,2024-06-26 16:53:32,2024-06-26 21:35:32,282,107.88106972928645
340,858,6,2023-08-03 04:28:35,2023-08-03 07:07:35,159,193.80976486372413
341,739,4,2024-02-17 01:19:06,2024-02-17 05:22:06,243,79.43703286232332
342,4234,8,2025-06-14 13:44:26,2025-06-14 18:36:26,292,168.7836510146509
343,1374,4,2025-11-08 22:05:49,2025-11-09 00:18:49,133,125.67227792144821
344,555,8,2023-06-19 06:57:17,2023-06-19 07:07:17,10,198.29467025277756
345,1235,3,2024-09-22 18:33:56,2024-09-22 19:33:56,60,97.99568543032841
346,3768,3,2025-01-03 12:57:10,2025-01-03 17:24:10,267,45.84128972421696
347,557,7,2023-01-31 23:09:07,2023-02-01 00:21:07,72,80.59625044477421
348,3159,5,2024-07-12 13:38:44,2024-07-12 16:48:44,190,239.09776720305297
349,1173,7,2024-06-24 01:37:11,2024-06-24 03:52:11,135,194.4877119778876
350,4635,8,2023-08-02 13:12:33,2023-08-02 15:54:33,162,198.9126240178506
351,3680,5,2024-08-04 22:20:03,2024-08-04 22:39:03,19,134.19373543087613
352,485,8,2024-06-21 19:48:53,2024-06-21 20:31:53,43,135.11778226397547
353,4035,5,2024-06-18 20:52:45,2024-06-18 23:52:45,180,107.63260808111117
354,3145,1,2023-10-13 06:48:38,2023-10-13 07:33:38,45,96.96611088324197
355,2377,7,2023-02-20 15:23:44,2023-02-20 15:48:44,25,79.97063430832264
356,1244,5,2025-08-26 13:31:51,2025-08-26 14:34:51,63,136.2390175807578
357,1313,2,2024-04-17 18:22:01,2024-04-17 21:04:01,162,219.08581393094897
358,3963,1,2023-03-04 18:32:54,2023-03-04 21:17:54,165,49.08048018529091
359,3893,2,2024-05-27 18:19:32,2024-05-27 20:24:32,125,70.78303357428723
360,3570,7,2023-01-04 17:45:24,2023-01-04 19:25:24,100,150.14426547244202
361,476,8,2024-04-15 11:37:01,2024-04-15 13:03:01,86,159.61659528159535
362,2972,8,2024-10-24 23:56:13,2024-10-25 04:25:13,269,152.69434329290027
363,2899,6,2025-08-11 22:15:42,2025-08-11 23:00:42,45,146.15654725711337
364,2424,3,2024-10-04 17:37:58,2024-10-04 18:17:58,40,241.54455877125602
365,4089,8,2023-05-27 03:00:56,2023-05-27 04:35:56,95,235.07427594581907
366,718,4,2023-03-18 04:13:58,2023-03-18 08:28:58,255,217.24331836792211
367,3952,4,2025-05-28 13:50:56,2025-05-28 14:13:56,23,176.19381894667393
368,1285,5,2023-04-30 12:11:24,2023-04-30 13:29:24,78,165.93272822936646
369,4636,3,2025-12-15 23:18:08,2025-12-16 00:16:08,58,61.272082446347824
370,544,7,2023-03-04 05:54:48,2023-03-04 09:53:48,239,68.16795754725565
371,3886,8,2023-08-22 01:15:54,2023-08-22 02:40:54,85,49.814363643696055
372,3278,1,2024-05-26 07:26:17,2024-05-26 10:29:17,183,133.9013346060492
373,3661,2,2025-06-26 00:30:31,2025-06-26 02:48:31,138,131.03066099585538
374,1580,4,2024-12-06 10:35:52,2024-12-06 13:25:52,170,103.00145220115428
375,4243,1,2023-10-06 16:25:49,2023-10-06 18:26:49,121,56.67203729607262
376,3727,4,2025-02-07 02:51:49,2025-02-07 05:38:49,167,247.7539064318431
377,1376,4,2024-08-01 19:23:55,2024-08-01 21:19:55,116,42.70147209648104
378,944,3,2024-09-08 01:25:57,2024-09-08 03:39:57,134,45.601946329890055
379,3226,8,2025-01-22 09:12:21,2025-01-22 12:59:21,227,237.93404128140972
380,3696,4,2024-06-03 08:07:08,2024-06-03 08:29:08,22,138.83377954700904
381,3052,1,2024-11-19 01:45:41,2024-11-19 04:28:41,163,203.55445672494625
382,1590,6,2024-12-21 12:02:23,2024-12-21 14:01:23,119,217.821986444094
383,3241,2,2023-02-16 05:31:25,2023-02-16 06:03:25,32,153.61558207672354
384,4328,5,2023-12-26 01:58:47,2023-12-26 02:35:47,37,102.59566376495337
385,1760,3,2023-06-08 18:44:35,2023-06-08 22:25:35,221,109.01016607868041
386,3204,7,2023-07-30 02:42:05,2023-07-30 05:37:05,175,187.13312880325878
387,4541,3,2024-01-16 01:38:41,2024-01-16 04:31:41,173,171.0726726582275
388,1372,8,2023-12-01 00:38:32,2023-12-01 01:28:32,50,176.24072555095591
389,802,3,2025-09-14 05:23:48,2025-09-14 10:22:48,299,174.62465037742166
390,1929,8,2024-07-14 21:39:39,2024-07-15 02:00:39,261,86.12041219892538
391,2866,7,2025-10-07 06:09:19,2025-10-07 06:28:19,19,215.7314294335496
392,249,5,2024-08-09 04:09:54,2024-08-09 07:28:54,199,141.10582638451623
393,2581,8,2024-03-26 02:14:04,2024-03-26 03:20:04,66,140.16305210648642
394,4483,5,2024-10-27 05:00:43,2024-10-27 08:03:43,183,52.37139928104983
395,4806,3,2025-02-22 13:47:02,2025-02-22 18:00:02,253,140.428835453315
396,602,2,2023-08-25 21:41:08,2023-08-26 00:13:08,152,232.2844829174638
397,4811,1,2024-10-28 07:04:48,2024-10-28 09:25:48,141,245.70197557919846
398,2758,6,2024-03-07 05:53:45,2024-03-07 10:47:45,294,181.12897582774085
399,4568,8,2024-10-05 01:19:33,2024-10-05 05:12:33,233,99.10657702471886
400,2280,3,2025-01-14 01:06:59,2025-01-14 04:16:59,190,169.36391090592446
401,230,8,2023-09-15 22:06:50,2023-09-16 02:50:50,284,182.1693612430733
402,4310,8,2023-12-02 13:39:05,2023-12-02 18:36:05,297,193.87514371263885
403,1374,5,2025-04-16 23:28:26,2025-04-17 01:00:26,92,135.11762559051544
404,3505,1,2025-04-16 00:43:55,2025-04-16 04:19:55,216,164.75358709736915
405,989,7,2024-12-21 23:40:32,2024-12-22 01:06:32,86,143.5632379849244
406,4002,4,2025-01-24 08:56:30,2025-01-24 12:06:30,190,139.2352561199031
407,2096,7,2025-07-17 00:02:02,2025-07-17 02:42:02,160,190.4856523536508
408,391,3,2025-12-26 00:35:14,2025-12-26 02:10:14,95,204.44974275072377
409,3022,3,2025-12-20 22:04:57,2025-12-20 23:16:57,72,200.63854010519452
410,2721,4,2024-11-19 12:30:26,2024-11-19 14:47:26,137,71.98423093372901
411,1420,8,2025-10-27 15:45:45,2025-10-27 20:34:45,289,94.23072358063261
412,2413,4,2025-11-10 05:10:55,2025-11-10 09:56:55,286,140.136388514133
413,3779,8,2025-03-18 07:12:10,2025-03-18 09:08:10,116,208.08912365245686
414,2657,2,2025-09-12 14:41:38,2025-09-12 16:17:38,96,157.49585332461993
415,3218,5,2023-12-07 13:54:54,2023-12-07 18:03:54,249,245.2702123981743
416,4603,6,2024-07-27 05:13:40,2024-07-27 09:10:40,237,193.92900406817193
417,2647,7,2024-05-17 05:06:28,2024-05-17 08:17:28,191,229.4322492513252
418,1447,7,2025-02-26 12:30:28,2025-02-26 14:02:28,92,94.42669871000591
419,4708,4,2023-03-01 01:20:17,2023-03-01 02:12:17,52,95.22932787409873
420,504,1,2023-01-11 10:19:51,2023-01-11 12:47:51,148,199.89039996687072
421,329,2,2025-08-31 14:55:40,2025-08-31 18:57:40,242,45.719245272617265
422,618,4,2023-01-27 20:02:14,2023-01-28 00:21:14,259,46.0538689829364
423,3510,2,2023-01-07 02:39:44,2023-01-07 05:00:44,141,84.28672895656379
424,34,8,2024-01-17 04:08:23,2024-01-17 07:56:23,228,136.4131299521178
425,2022,3,2025-07-03 07:58:38,2025-07-03 08:32:38,34,248.04755130325572
426,4968,6,2024-06-24 19:55:46,2024-06-24 22:27:46,152,42.739229894680015
427,3247,3,2025-10-10 02:57:02,2025-10-10 05:16:02,139,159.14896325416296
428,908,4,2023-01-16 21:39:48,2023-01-16 22:51:48,72,112.50172623001636
429,4515,1,2025-03-17 01:31:34,2025-03-17 06:18:34,287,95.8303854972852
430,3994,7,2025-10-14 03:35:12,2025-10-14 05:31:12,116,148.41645830689134
431,4448,4,2023-10-12 08:26:30,2023-10-12 10:33:30,127,60.53921280979869
432,969,5,2025-04-01 07:10:41,2025-04-01 11:58:41,288,169.51726481152446
433,4987,3,2023-11-18 05:48:28,2023-11-18 06:48:28,60,243.38221157926034
434,2387,6,2023-11-14 02:14:06,2023-11-14 04:33:06,139,227.66290856937817
435,761,7,2024-02-10 06:53:09,2024-02-10 10:33:09,220,232.5881430104767
436,2825,8,2024-10-11 10:55:57,2024-10-11 11:16:57,21,35.14651629472886
437,2636,3,2025-06-23 13:19:35,2025-06-23 18:16:35,297,133.20450403626222
438,1169,5,2023-08-19 17:23:57,2023-08-19 18:21:57,58,51.073328590493645
439,4036,7,2023-08-24 20:16:47,2023-08-24 20:53:47,37,102.22686079655544
440,2645,5,2025-09-20 01:54:40,2025-09-20 05:59:40,245,179.68286925869538
441,749,4,2023-03-28 04:32:34,2023-03-28 04:45:34,13,35.01241467904495
442,1045,6,2025-05-19 07:36:59,2025-05-19 09:42:59,126,201.53246544033112
443,3084,6,2024-05-04 21:16:05,2024-05-05 00:56:05,220,32.380861141872934
444,4514,1,2023-05-13 14:48:44,2023-05-13 15:25:44,37,149.10988478868364
445,720,7,2024-08-03 13:13:37,2024-08-03 13:47:37,34,105.2320956412921
446,687,7,2024-09-26 04:11:36,2024-09-26 07:57:36,226,227.26748774080875
447,4478,1,2025-10-30 12:59:34,2025-10-30 14:09:34,70,176.8758830810721
448,3244,4,2025-06-15 00:11:12,2025-06-15 04:48:12,277,97.87373593236369
449,937,3,2024-04-09 06:54:30,2024-04-09 09:35:30,161,198.84196973851672
450,4486,7,2023-02-28 22:32:52,2023-02-28 23:04:52,32,161.51540723459115
451,1609,3,2023-11-13 18:55:38,2023-11-13 20:00:38,65,177.69202729400348
452,1677,2,2023-10-30 16:52:25,2023-10-30 19:51:25,179,245.22006360492767
453,1528,3,2025-05-09 10:41:37,2025-05-09 12:32:37,111,152.66246610074396
454,2255,7,2025-12-21 05:21:00,2025-12-21 07:44:00,143,57.78699965056096
455,3349,1,2023-01-18 04:46:09,2023-01-18 09:32:09,286,146.92977317728605
456,1343,8,2023-04-06 10:29:20,2023-04-06 10:48:20,19,152.7004761543565
457,877,4,2023-03-23 05:09:27,2023-03-23 06:14:27,65,239.18048615370333
458,1708,1,2023-08-10 20:55:24,2023-08-10 22:56:24,121,104.71309033095177
459,3605,6,2024-05-10 23:18:46,2024-05-10 23:41:46,23,219.10907910553942
460,356,4,2023-08-12 06:24:46,2023-08-12 11:19:46,295,152.49509534936928
461,4009,8,2023-06-19 09:10:18,2023-06-19 12:05:18,175,151.51593838452044
462,3178,7,2024-03-18 22:01:52,2024-03-19 01:44:52,223,49.55665256910788
463,1716,6,2024-11-14 23:33:40,2024-11-15 03:27:40,234,75.75120607809194
464,1793,4,2024-09-11 21:20:52,2024-09-11 22:22:52,62,89.56971243053053
465,2464,4,2023-09-10 05:36:25,2023-09-10 06:12:25,36,191.8199793250515
466,746,7,2024-02-09 23:34:13,2024-02-10 01:15:13,101,152.13797850729145
467,2010,3,2023-10-09 01:51:52,2023-10-09 05:44:52,233,215.86348667964262
468,3555,6,2023-01-01 15:29:39,2023-01-01 16:42:39,73,113.75065677493467
469,2184,8,2023-02-10 17:32:31,2023-02-10 18:26:31,54,183.59248146145242
470,3840,1,2025-08-23 05:34:42,2025-08-23 09:53:42,259,233.9292697137838
471,4971,5,2024-05-28 05:04:54,2024-05-28 07:05:54,121,53.084451770582184
472,2115,2,2024-04-28 06:30:25,2024-04-28 11:22:25,292,47.88542566548682
473,4239,5,2023-05-29 07:42:44,2023-05-29 08:33:44,51,123.06767706936434
474,2531,5,2023-12-05 18:30:44,2023-12-05 21:23:44,173,217.38470964244684
475,2490,4,2023-03-22 15:59:12,2023-03-22 19:54:12,235,96.7918357842441
476,1325,2,2023-09-02 09:11:28,2023-09-02 10:42:28,91,238.28110986071135
477,3054,3,2023-05-04 02:32:27,2023-05-04 06:15:27,223,179.10716956244886
478,4559,7,2025-09-09 15:27:36,2025-09-09 16:05:36,38,191.9428969662775
479,2927,4,2025-11-08 07:47:04,2025-11-08 09:42:04,115,177.94376216949064
480,439,1,2024-12-09 04:06:20,2024-12-09 07:16:20,190,246.7882733076934
481,4481,3,2025-01-06 14:49:33,2025-01-06 17:30:33,161,203.89932592709985
482,3554,6,2024-04-02 07:19:07,2024-04-02 07:57:07,38,111.39150142015117
483,4600,2,2023-08-31 15:06:38,2023-08-31 19:29:38,263,108.85623525754593
484,1955,8,2023-03-24 23:40:59,2023-03-25 02:21:59,161,43.84159637260384
485,1088,8,2025-06-11 18:10:49,2025-06-11 20:30:49,140,64.11653348378792
486,158,5,2024-08-02 15:02:17,2024-08-02 15:35:17,33,96.52102905731091
487,4726,3,2023-06-28 12:13:56,2023-06-28 14:26:56,133,181.64985336516705
488,1142,6,2023-11-07 14:17:56,2023-11-07 14:58:56,41,215.10747993817233
489,1041,8,2024-06-04 18:49:45,2024-06-04 22:27:45,218,224.03225801426734
490,4020,6,2024-08-07 19:47:57,2024-08-07 20:35:57,48,208.62371573014363
491,100,7,2024-07-14 11:00:47,2024-07-14 13:34:47,154,44.22710127265026
492,3465,7,2024-07-14 18:54:46,2024-07-14 20:46:46,112,126.36428319160709
493,960,2,2024-10-31 06:02:47,2024-10-31 06:38:47,36,132.5965777322008
494,829,8,2023-03-19 15:06:18,2023-03-19 19:13:18,247,151.33374406571147
495,4264,4,2024-03-09 18:30:51,2024-03-09 21:30:51,180,191.70650087957193
496,1764,8,2024-09-13 17:18:32,2024-09-13 18:43:32,85,192.39082677583337
497,2136,4,2024-12-30 10:22:31,2024-12-30 11:24:31,62,129.37721138718496
498,1839,2,2025-06-29 12:52:32,2025-06-29 14:50:32,118,221.26632827516374
499,1025,1,2025-09-30 04:14:29,2025-09-30 08:32:29,258,190.93018791239265
500,1799,3,2023-07-13 08:58:41,2023-07-13 13:49:41,291,147.63814249732755
501,947,8,2024-11-19 23:18:29,2024-11-20 03:12:29,234,224.18318146271127
502,2420,6,2024-12-23 02:10:01,2024-12-23 06:33:01,263,248.90232830888522
503,1156,8,2025-06-01 08:11:07,2025-06-01 11:49:07,218,183.64437011421788
504,889,8,2023-08-07 11:27:10,2023-08-07 13:35:10,128,107.37228004738256
505,4400,2,2024-02-13 14:03:41,2024-02-13 15:51:41,108,89.49157691654756
506,4549,7,2024-01-22 07:39:40,2024-01-22 09:17:40,98,104.75636691047616
507,1703,5,2023-08-04 08:04:19,2023-08-04 09:31:19,87,134.20484861458718
508,354,7,2023-08-25 14:22:26,2023-08-25 16:07:26,105,63.607736993274685
509,3174,2,2024-11-03 23:11:57,2024-11-04 03:01:57,230,218.22015820121007
510,1227,1,2025-11-28 12:00:44,2025-11-28 16:00:44,240,201.5722127030494
511,132,6,2025-01-11 16:35:10,2025-01-11 17:04:10,29,78.26699482528119
512,2838,6,2025-03-01 11:56:48,2025-03-01 15:54:48,238,163.52013161795193
513,3491,1,2024-12-09 23:41:18,2024-12-10 03:00:18,199,48.78420951472964
514,4590,3,2024-03-10 08:53:18,2024-03-10 09:46:18,53,116.8182213766583
515,3081,4,2025-10-04 09:05:44,2025-10-04 09:48:44,43,242.64486062203477
516,2749,6,2024-02-03 19:00:17,2024-02-04 00:00:17,300,73.98193279136909
517,2172,2,2024-06-01 11:55:34,2024-06-01 15:07:34,192,114.35887215948796
518,1279,4,2023-04-19 06:01:57,2023-04-19 07:49:57,108,81.98255459406431
519,3410,2,2025-04-24 17:08:49,2025-04-24 21:28:49,260,171.28766071680897
520,330,6,2025-07-31 03:25:33,2025-07-31 04:46:33,81,44.64435017727869
521,4559,2,2023-06-12 08:51:51,2023-06-12 12:27:51,216,186.63888140971127
522,2352,2,2024-12-13 13:58:13,2024-12-13 14:25:13,27,111.39688534288815
523,3050,5,2023-07-13 10:47:21,2023-07-13 15:17:21,270,60.97487052446639
524,3127,3,2025-06-28 10:13:47,2025-06-28 12:38:47,145,35.40778959893027
525,3117,1,2024-03-22 05:21:22,2024-03-22 08:10:22,169,40.208932988103406
526,1312,2,2025-04-13 16:47:40,2025-04-13 18:28:40,101,157.2204113455222
527,3749,4,2023-04-03 13:12:17,2023-04-03 16:35:17,203,42.67207781849578
528,763,2,2025-11-03 04:32:20,2025-11-03 05:23:20,51,170.87830729826075
529,1764,8,2025-01-18 23:29:04,2025-01-18 23:55:04,26,207.4218353164002
530,3695,3,2024-04-14 20:20:50,2024-04-14 22:31:50,131,240.4001679847907
531,2237,2,2023-05-09 07:48:10,2023-05-09 10:17:10,149,239.07904140755298
532,2199,8,2023-07-07 10:28:56,2023-07-07 10:59:56,31,176.66419497493203
533,2772,4,2024-01-09 13:31:34,2024-01-09 17:38:34,247,186.5552051520456
534,4344,1,2025-10-27 19:59:59,2025-10-27 20:13:59,14,32.17126461524812
535,4348,6,2023-07-15 15:21:48,2023-07-15 18:17:48,176,99.87895507015898
536,4140,7,2025-08-12 11:20:35,2025-08-12 14:29:35,189,249.30734787419237
537,415,2,2023-09-06 12:22:06,2023-09-06 15:33:06,191,171.8130657843945
538,2558,5,2025-02-07 04:46:28,2025-02-07 07:33:28,167,122.8924055316302
539,2924,5,2023-10-17 09:20:27,2023-10-17 10:30:27,70,95.21889415455144
540,92,5,2024-05-21 18:52:21,2024-05-21 20:42:21,110,146.3118752243958
541,4072,4,2025-10-17 21:56:12,2025-10-18 00:07:12,131,249.8315817887354
542,4886,1,2025-02-01 06:44:07,2025-02-01 11:19:07,275,90.96399364943832
543,3309,5,2023-02-22 20:16:53,2023-02-22 20:32:53,16,131.75976954372635
544,1204,5,2025-12-06 05:25:27,2025-12-06 06:39:27,74,234.69139920069884
545,4997,4,2024-04-07 19:03:28,2024-04-07 22:03:28,180,226.09173028017725
546,2353,6,2025-09-03 11:59:53,2025-09-03 13:27:53,88,229.60423016588567
547,757,4,2023-04-05 17:08:43,2023-04-05 20:51:43,223,213.31258413923607
548,4709,8,2024-01-27 23:14:01,2024-01-28 03:11:01,237,167.08721541487512
549,433,1,2023-12-03 21:55:46,2023-12-03 22:08:46,13,221.99858147751576
550,3236,8,2024-05-05 17:29:46,2024-05-05 21:04:46,215,90.33733316487137
551,4293,3,2023-05-12 13:23:00,2023-05-12 15:15:00,112,220.79488462240627
552,1470,3,2025-01-11 18:37:54,2025-01-11 20:55:54,138,101.97631767599397
553,2033,1,2025-03-03 18:58:51,2025-03-03 19:37:51,39,48.76758118303907
554,842,4,2023-12-30 14:34:33,2023-12-30 16:21:33,107,83.15360070266908
555,2286,1,2024-01-23 07:12:25,2024-01-23 08:41:25,89,146.747345112787
556,4178,2,2024-08-03 17:39:14,2024-08-03 19:17:14,98,69.54801357470915
557,4565,1,2025-03-30 11:54:08,2025-03-30 12:22:08,28,247.00917380762016
558,2831,6,2023-04-20 10:45:44,2023-04-20 13:53:44,188,113.42981842432371
559,731,5,2024-09-13 03:59:15,2024-09-13 08:46:15,287,94.55779397865619
560,1494,6,2025-03-04 08:24:02,2025-03-04 11:18:02,174,207.1696198396751
561,2999,3,2023-01-28 01:56:12,2023-01-28 02:25:12,29,228.6361936252231
562,1379,5,2024-12-31 11:06:32,2024-12-31 13:48:32,162,111.53292815121118
563,634,5,2025-01-24 22:44:09,2025-01-25 01:37:09,173,132.5295017292811
564,3271,8,2023-04-21 06:00:38,2023-04-21 10:45:38,285,33.273050117711584
565,234,7,2025-09-15 18:49:26,2025-09-15 23:30:26,281,249.1577873175923
566,1562,5,2023-04-13 02:54:25,2023-04-13 06:48:25,234,45.63625945026439
567,1835,1,2024-08-11 16:43:57,2024-08-11 21:30:57,287,121.54702124698618
568,3590,1,2023-09-14 11:26:36,2023-09-14 16:17:36,291,242.77707359792328
569,4537,2,2023-08-11 02:11:26,2023-08-11 06:20:26,249,70.43067575675886
570,4119,2,2023-12-28 09:46:07,2023-12-28 13:39:07,233,248.83674956947482
571,4361,1,2023-04-12 04:36:59,2023-04-12 09:18:59,282,111.62418463166554
572,745,7,2024-04-22 20:14:05,2024-04-22 20:48:05,34,98.96287956734706
573,2921,6,2023-08-24 17:00:42,2023-08-24 21:27:42,267,173.33961095670097
574,544,5,2024-12-01 07:48:57,2024-12-01 08:13:57,25,89.13148754428354
575,4934,7,2024-11-07 10:43:54,2024-11-07 14:07:54,204,167.81329711656835
576,3270,5,2023-06-10 02:01:05,2023-06-10 05:41:05,220,181.6475847973187
577,3898,1,2025-06-21 08:07:18,2025-06-21 12:21:18,254,249.3826219746323
578,4398,4,2024-05-22 15:16:17,2024-05-22 19:40:17,264,237.8209285227277
579,2112,2,2023-06-14 10:04:20,2023-06-14 13:05:20,181,110.00560360636068
580,41,2,2024-10-11 21:30:19,2024-10-11 21:48:19,18,79.03244859130707
581,4622,6,2025-11-21 12:45:18,2025-11-21 14:35:18,110,74.97465127311952
582,1123,7,2024-02-18 10:13:54,2024-02-18 10:33:54,20,78.22427048423882
583,4938,1,2023-10-11 10:41:42,2023-10-11 11:58:42,77,91.5619014264485
584,3164,7,2023-06-11 14:22:52,2023-06-11 18:56:52,274,138.0900973010291
585,1321,2,2024-06-19 15:20:46,2024-06-19 17:19:46,119,197.82462906676952
586,4160,4,2024-07-21 23:07:06,2024-07-22 00:32:06,85,168.33731950695127
587,3912,1,2024-10-06 18:04:52,2024-10-06 19:17:52,73,149.09118539238168
588,2214,6,2024-08-23 16:51:32,2024-08-23 18:49:32,118,191.54017927507442
589,2479,2,2024-06-14 19:28:58,2024-06-14 22:15:58,167,229.50778795466692
590,4119,4,2023-09-07 01:06:31,2023-09-07 04:39:31,213,224.01031624790375
591,4743,1,2023-07-22 14:19:29,2023-07-22 14:31:29,12,58.764265219229095
592,333,2,2025-08-15 04:06:58,2025-08-15 08:38:58,272,122.83836054317324
593,2841,7,2023-11-29 04:41:43,2023-11-29 05:03:43,22,180.4487451766536
594,3077,8,2024-05-16 23:00:34,2024-05-17 02:42:34,222,133.7160748623836
595,304,5,2024-01-11 11:35:20,2024-01-11 13:57:20,142,226.48204774422928
596,928,4,2025-05-26 12:29:05,2025-05-26 14:38:05,129,76.78813742392896
597,4915,8,2025-07-09 13:47:59,2025-07-09 15:54:59,127,174.4396798771644
598,4039,3,2025-12-01 22:14:37,2025-12-02 00:19:37,125,146.04811632507023
599,2449,4,2024-05-08 02:55:23,2024-05-08 05:47:23,172,89.12305528499508
600,99,4,2024-07-17 14:34:18,2024-07-17 19:01:18,267,175.02904792215685
601,1007,3,2025-12-02 05:50:11,2025-12-02 09:26:11,216,197.36552395189938
602,3052,2,2023-12-27 03:06:46,2023-12-27 05:06:46,120,77.3898491760077
603,621,2,2024-02-17 16:15:22,2024-02-17 19:02:22,167,100.93647401794166
604,4746,6,2024-06-08 15:11:02,2024-06-08 16:09:02,58,130.75466167707447
605,210,5,2024-01-27 07:37:52,2024-01-27 11:53:52,256,35.4869018574791
606,348,6,2023-10-15 15:20:28,2023-10-15 18:35:28,195,90.22346668429284
607,1418,6,2025-07-03 04:20:59,2025-07-03 09:16:59,296,46.55749671348461
608,1520,4,2024-12-03 11:05:00,2024-12-03 11:57:00,52,72.11277813975931
609,487,4,2025-12-04 03:26:02,2025-12-04 03:54:02,28,229.5153782160237
610,1420,3,2024-04-26 02:22:20,2024-04-26 03:08:20,46,116.33613996595948
611,4431,3,2024-11-04 05:37:22,2024-11-04 06:55:22,78,150.50950228485067
612,3626,8,2023-08-02 01:04:04,2023-08-02 01:40:04,36,228.86175182343817
613,2560,6,2025-05-27 01:29:32,2025-05-27 04:10:32,161,246.37302179410716
614,1726,8,2023-11-07 03:08:10,2023-11-07 04:08:10,60,64.16875102828925
615,3860,6,2023-11-20 15:59:26,2023-11-20 20:07:26,248,141.35347439451448
616,598,5,2025-07-12 12:36:18,2025-07-12 13:20:18,44,145.32653298521484
617,3517,3,2023-04-05 01:22:40,2023-04-05 01:39:40,17,136.4364391632771
618,4702,6,2024-02-27 01:43:21,2024-02-27 05:37:21,234,117.50979285069953
