id_cliente,plano,valor_mensal,cidade,estado,status,data_adesao
426,Premium,89.9,Viana,PR,Ativo,2026-01-13
427,Basico,39.9,Silveira,ES,Ativo,2026-01-13
428,Premium,89.9,Monteiro,CE,Ativo,2026-01-13
429,Essencial,59.9,Leão,MG,Churn,2026-01-13
430,Basico,39.9,Montenegro de Goiás,MS,Ativo,2026-01-13
431,Basico,39.9,Fogaça,ES,Churn,2026-01-13
432,Essencial,59.9,Aragão,AP,Ativo,2026-01-13
433,Essencial,59.9,da Cruz,RJ,Churn,2026-01-13
434,Essencial,59.9,Gonçalves,AP,Ativo,2026-01-13
435,Premium,89.9,da Conceição,MS,Ativo,2026-01-13
436,Basico,39.9,Nogueira dos Dourados,AM,Ativo,2026-01-13
437,Basico,39.9,Alves,SC,Churn,2026-01-13
438,Basico,39.9,Aragão,MA,Ativo,2026-01-13
439,Premium,89.9,Barros,DF,Ativo,2026-01-13
440,Essencial,59.9,Novaes de Minas,DF,Ativo,2026-01-13
441,Basico,39.9,Vieira do Campo,PE,Ativo,2026-01-13
442,Basico,39.9,da Cruz,SC,Ativo,2026-01-13
443,Essencial,59.9,Pinto do Galho,AM,Ativo,2026-01-13
444,Premium,89.9,Sampaio,PI,Churn,2026-01-13
445,Premium,89.9,Pacheco,TO,Ativo,2026-01-13
446,Premium,89.9,Sales,RO,Churn,2026-01-13
447,Premium,89.9,Cavalcante da Serra,AC,Churn,2026-01-13
448,Basico,39.9,Nogueira de Novais,TO,Ativo,2026-01-13
449,Essencial,59.9,Mendes de Vargas,MA,Churn,2026-01-13
450,Basico,39.9,da Conceição,SP,Churn,2026-01-13
451,Essencial,59.9,Nogueira,PE,Ativo,2026-01-13
452,Essencial,59.9,Caldeira do Oeste,MG,Ativo,2026-01-13
453,Premium,89.9,Monteiro da Praia,RR,Ativo,2026-01-13
454,Basico,39.9,Abreu,PE,Ativo,2026-01-13
455,Essencial,59.9,Melo Alegre,PR,Ativo,2026-01-13
456,Essencial,59.9,Cavalcante do Norte,PR,Ativo,2026-01-13
457,Essencial,59.9,Caldeira do Amparo,DF,Churn,2026-01-13
458,Essencial,59.9,da Rocha do Oeste,RS,Ativo,2026-01-13
459,Essencial,59.9,Costela,AL,Ativo,2026-01-13
460,Essencial,59.9,Moraes de Minas,RO,Ativo,2026-01-13
461,Premium,89.9,Viana,ES,Ativo,2026-01-13
462,Basico,39.9,Caldeira,AM,Churn,2026-01-13
463,Basico,39.9,Pereira do Amparo,MG,Ativo,2026-01-13
464,Essencial,59.9,Lima,MS,Ativo,2026-01-13
465,Essencial,59.9,Castro de Duarte,TO,Ativo,2026-01-13
466,Essencial,59.9,Borges,AM,Ativo,2026-01-13
467,Premium,89.9,da Rocha de da Luz,MA,Ativo,2026-01-13
468,Basico,39.9,Camargo Paulista,AL,Ativo,2026-01-13
469,Basico,39.9,Melo da Serra,AC,Ativo,2026-01-13
470,Premium,89.9,Garcia do Galho,AL,Churn,2026-01-13
471,Premium,89.9,Campos,GO,Churn,2026-01-13
472,Essencial,59.9,Costela,PB,Ativo,2026-01-13
473,Basico,39.9,Costela de Pereira,AP,Ativo,2026-01-13
474,Premium,89.9,Sales,DF,Churn,2026-01-13
475,Premium,89.9,Rezende,MA,Ativo,2026-01-13
476,Basico,39.9,da Luz,SP,Ativo,2026-01-13
477,Premium,89.9,Machado,GO,Ativo,2026-01-13
478,Essencial,59.9,Moraes do Norte,SC,Ativo,2026-01-13
479,Essencial,59.9,Machado,SC,Ativo,2026-01-13
480,Premium,89.9,Borges,MG,Churn,2026-01-13
481,Basico,39.9,Farias da Praia,GO,Ativo,2026-01-13
482,Premium,89.9,Andrade,RJ,Churn,2026-01-13
483,Basico,39.9,Sampaio,ES,Ativo,2026-01-13
484,Essencial,59.9,Martins,PB,Ativo,2026-01-13
485,Premium,89.9,Azevedo da Serra,DF,Ativo,2026-01-13
486,Basico,39.9,Araújo da Mata,PI,Ativo,2026-01-13
487,Premium,89.9,Guerra da Praia,PE,Ativo,2026-01-13
488,Essencial,59.9,da Mata,RO,Churn,2026-01-13
489,Premium,89.9,Pimenta,AP,Ativo,2026-01-13
490,Basico,39.9,Moura,RN,Ativo,2026-01-13
491,Essencial,59.9,Moura Alegre,TO,Ativo,2026-01-13
492,Basico,39.9,Carvalho,RS,Ativo,2026-01-13
493,Essencial,59.9,Cassiano de Freitas,RR,Ativo,2026-01-13
494,Premium,89.9,Marques,AC,Churn,2026-01-13
495,Premium,89.9,Duarte,SC,Ativo,2026-01-13
496,Basico,39.9,Aparecida,MG,Ativo,2026-01-13
497,Basico,39.9,Duarte,AM,Ativo,2026-01-13
498,Premium,89.9,Melo,PB,Ativo,2026-01-13
499,Essencial,59.9,Nogueira do Campo,PA,Ativo,2026-01-13
500,Essencial,59.9,Moraes,AM,Ativo,2026-01-13
501,Basico,39.9,Pinto dos Dourados,PB,Ativo,2026-01-13
502,Premium,89.9,Moraes,RJ,Ativo,2026-01-13
503,Essencial,59.9,da Conceição de da Mata,AC,Ativo,2026-01-13
504,Premium,89.9,Farias dos Dourados,TO,Ativo,2026-01-13
505,Premium,89.9,Vargas Verde,ES,Ativo,2026-01-13
506,Essencial,59.9,Fogaça do Oeste,AC,Ativo,2026-01-13
507,Premium,89.9,Rocha de Mendes,MA,Ativo,2026-01-13
508,Premium,89.9,Barros,DF,Ativo,2026-01-13
509,Essencial,59.9,Moreira de Sales,SP,Ativo,2026-01-13
510,Essencial,59.9,Lopes do Galho,RO,Ativo,2026-01-13
511,Essencial,59.9,Abreu,RS,Ativo,2026-01-13
512,Essencial,59.9,Barros,DF,Churn,2026-01-13
513,Premium,89.9,Azevedo,MA,Ativo,2026-01-13
514,Basico,39.9,Fogaça,SP,Churn,2026-01-13
515,Premium,89.9,Silveira de Minas,PA,Ativo,2026-01-13
516,Premium,89.9,Campos,PB,Ativo,2026-01-13
517,Essencial,59.9,Souza,AC,Ativo,2026-01-13
518,Premium,89.9,Albuquerque da Mata,GO,Ativo,2026-01-13
519,Essencial,59.9,Rocha,MG,Ativo,2026-01-13
520,Basico,39.9,Santos,MG,Churn,2026-01-13
521,Premium,89.9,Viana,RO,Ativo,2026-01-13
522,Premium,89.9,Pimenta de Rodrigues,BA,Ativo,2026-01-13
523,Premium,89.9,Aparecida,MA,Ativo,2026-01-13
524,Premium,89.9,Freitas,MS,Ativo,2026-01-13
525,Basico,39.9,Caldeira da Prata,ES,Churn,2026-01-13
526,Premium,89.9,Moura da Praia,PR,Churn,2026-01-13
527,Premium,89.9,Freitas,MS,Ativo,2026-01-13
528,Premium,89.9,Moura,GO,Ativo,2026-01-13
529,Essencial,59.9,Farias,MT,Ativo,2026-01-13
530,Basico,39.9,Rezende,TO,Churn,2026-01-13
531,Basico,39.9,Costela do Amparo,PE,Ativo,2026-01-13
532,Basico,39.9,Freitas,GO,Ativo,2026-01-13
533,Premium,89.9,Cunha,CE,Churn,2026-01-13
534,Essencial,59.9,Oliveira,CE,Ativo,2026-01-13
535,Premium,89.9,da Luz,GO,Ativo,2026-01-13
536,Essencial,59.9,Gonçalves dos Dourados,PA,Ativo,2026-01-13
537,Essencial,59.9,Caldeira,AL,Churn,2026-01-13
538,Essencial,59.9,Machado,CE,Ativo,2026-01-13
539,Essencial,59.9,Cirino do Norte,PE,Ativo,2026-01-13
540,Essencial,59.9,Cavalcanti do Norte,AP,Ativo,2026-01-13
541,Basico,39.9,Vieira de Goiás,MA,Ativo,2026-01-13
542,Essencial,59.9,Caldeira Paulista,TO,Churn,2026-01-13
543,Basico,39.9,da Mota,AL,Churn,2026-01-13
544,Premium,89.9,Sousa,PI,Ativo,2026-01-13
545,Essencial,59.9,Marques Verde,SC,Ativo,2026-01-13
546,Premium,89.9,Casa Grande de Costela,RR,Churn,2026-01-13
547,Premium,89.9,Vargas,RJ,Ativo,2026-01-13
548,Premium,89.9,Sousa do Oeste,RJ,Ativo,2026-01-13
549,Premium,89.9,Silveira do Galho,PE,Churn,2026-01-13
550,Essencial,59.9,Pastor de Moraes,MS,Ativo,2026-01-13
551,Premium,89.9,Cassiano do Oeste,AC,Ativo,2026-01-13
552,Essencial,59.9,da Paz de Goiás,AL,Ativo,2026-01-13
553,Essencial,59.9,Silveira,SP,Churn,2026-01-13
554,Basico,39.9,Camargo,TO,Ativo,2026-01-13
555,Premium,89.9,Melo,RN,Ativo,2026-01-13
556,Basico,39.9,da Mota,MA,Ativo,2026-01-13
557,Premium,89.9,Rocha Grande,RN,Ativo,2026-01-13
558,Essencial,59.9,Souza,MT,Ativo,2026-01-13
559,Basico,39.9,Ribeiro,PR,Ativo,2026-01-13
560,Essencial,59.9,Pires,RN,Ativo,2026-01-13
561,Premium,89.9,Marques de Minas,SC,Ativo,2026-01-13
562,Premium,89.9,Cavalcante,MG,Churn,2026-01-13
563,Premium,89.9,Almeida,CE,Ativo,2026-01-13
564,Essencial,59.9,Caldeira do Sul,ES,Ativo,2026-01-13
565,Basico,39.9,Marques,PE,Ativo,2026-01-13
566,Basico,39.9,Cirino,SC,Ativo,2026-01-13
567,Basico,39.9,Moreira das Flores,PE,Ativo,2026-01-13
568,Essencial,59.9,Sampaio,RR,Churn,2026-01-13
569,Essencial,59.9,Marques,DF,Ativo,2026-01-13
570,Basico,39.9,da Luz,MT,Churn,2026-01-13
571,Premium,89.9,Rodrigues Paulista,CE,Ativo,2026-01-13
572,Premium,89.9,Pereira Verde,GO,Churn,2026-01-13
573,Basico,39.9,Andrade,CE,Ativo,2026-01-13
574,Premium,89.9,Brito,GO,Ativo,2026-01-13
575,Essencial,59.9,Gonçalves dos Dourados,MG,Churn,2026-01-13
576,Basico,39.9,Sousa,SE,Ativo,2026-01-13
577,Essencial,59.9,Garcia dos Dourados,RN,Ativo,2026-01-13
578,Essencial,59.9,Barros Verde,RO,Ativo,2026-01-13
579,Basico,39.9,Sá,SE,Ativo,2026-01-13
580,Premium,89.9,Teixeira,AM,Ativo,2026-01-13
581,Premium,89.9,Albuquerque,SE,Ativo,2026-01-13
582,Premium,89.9,Cirino,MG,Ativo,2026-01-13
583,Basico,39.9,da Mota,RN,Ativo,2026-01-13
584,Premium,89.9,Cirino,BA,Ativo,2026-01-13
585,Basico,39.9,Mendonça de Goiás,MG,Ativo,2026-01-13
586,Basico,39.9,Mendonça do Sul,ES,Ativo,2026-01-13
587,Essencial,59.9,Azevedo,MT,Ativo,2026-01-13
588,Basico,39.9,Porto,SE,Ativo,2026-01-13
589,Basico,39.9,Ferreira do Campo,TO,Churn,2026-01-13
590,Basico,39.9,Cavalcante de Cassiano,PB,Ativo,2026-01-13
591,Basico,39.9,Santos de Fernandes,SP,Ativo,2026-01-13
592,Premium,89.9,Souza das Pedras,MG,Ativo,2026-01-13
593,Essencial,59.9,Vargas do Galho,DF,Ativo,2026-01-13
594,Basico,39.9,Moreira Grande,PA,Ativo,2026-01-13
595,Basico,39.9,Montenegro,MT,Ativo,2026-01-13
596,Essencial,59.9,Pimenta de Guerra,SE,Ativo,2026-01-13
597,Basico,39.9,Moura da Prata,MG,Ativo,2026-01-13
598,Essencial,59.9,da Luz,AC,Churn,2026-01-13
599,Premium,89.9,Rezende,ES,Ativo,2026-01-13
600,Essencial,59.9,Porto do Campo,ES,Ativo,2026-01-13
601,Premium,89.9,Correia de Goiás,PR,Churn,2026-01-13
602,Basico,39.9,Carvalho de Minas,RO,Ativo,2026-01-13
603,Essencial,59.9,Freitas,MG,Churn,2026-01-13
604,Basico,39.9,Souza de Dias,BA,Ativo,2026-01-13
605,Essencial,59.9,Dias,GO,Churn,2026-01-13
606,Essencial,59.9,Mendes,RS,Ativo,2026-01-13
607,Essencial,59.9,das Neves da Mata,MT,Ativo,2026-01-13
608,Basico,39.9,Macedo,SC,Ativo,2026-01-13
609,Basico,39.9,Castro,AL,Ativo,2026-01-13
610,Essencial,59.9,Fogaça,MA,Ativo,2026-01-13
611,Essencial,59.9,Duarte do Oeste,SE,Ativo,2026-01-13
612,Basico,39.9,Porto do Galho,PI,Ativo,2026-01-13
613,Essencial,59.9,Pereira,RJ,Ativo,2026-01-13
614,Basico,39.9,Garcia,SP,Ativo,2026-01-13
615,Basico,39.9,Cardoso,AC,Ativo,2026-01-13
616,Basico,39.9,Pires de Cavalcanti,PA,Ativo,2026-01-13
617,Basico,39.9,Rezende,BA,Churn,2026-01-13
618,Essencial,59.9,Andrade,CE,Ativo,2026-01-13
619,Essencial,59.9,Cassiano de Barbosa,RR,Churn,2026-01-13
620,Basico,39.9,Teixeira de Santos,SP,Churn,2026-01-13
621,Basico,39.9,Santos,AC,Ativo,2026-01-13
622,Essencial,59.9,Sales de Rocha,BA,Ativo,2026-01-13
623,Essencial,59.9,Cunha do Oeste,TO,Ativo,2026-01-13
624,Premium,89.9,Vargas da Prata,PA,Ativo,2026-01-13
625,Basico,39.9,das Neves,PE,Ativo,2026-01-13
626,Essencial,59.9,da Conceição,RS,Ativo,2026-01-13
627,Essencial,59.9,Barbosa do Galho,PI,Ativo,2026-01-13
628,Basico,39.9,Campos,MA,Churn,2026-01-13
629,Basico,39.9,Aparecida da Serra,SP,Ativo,2026-01-13
630,Premium,89.9,Jesus das Flores,MT,Ativo,2026-01-13
631,Basico,39.9,da Costa,AP,Churn,2026-01-13
632,Basico,39.9,Gomes de Goiás,BA,Churn,2026-01-13
633,Basico,39.9,Castro da Praia,GO,Ativo,2026-01-13
634,Essencial,59.9,Araújo das Flores,PB,Ativo,2026-01-13
635,Essencial,59.9,Mendonça,CE,Churn,2026-01-13
636,Premium,89.9,Costa,GO,Ativo,2026-01-13
637,Premium,89.9,Novaes,TO,Ativo,2026-01-13
638,Essencial,59.9,Costela,RN,Ativo,2026-01-13
639,Basico,39.9,Farias,SC,Ativo,2026-01-13
640,Premium,89.9,Gomes,SC,Ativo,2026-01-13
641,Premium,89.9,Monteiro,MA,Ativo,2026-01-13
642,Basico,39.9,Araújo do Campo,MT,Ativo,2026-01-13
643,Premium,89.9,Campos de Sá,SE,Churn,2026-01-13
644,Premium,89.9,Castro de Correia,DF,Ativo,2026-01-13
645,Premium,89.9,Siqueira dos Dourados,AP,Ativo,2026-01-13
646,Basico,39.9,Mendes,PE,Ativo,2026-01-13
647,Essencial,59.9,Caldeira de Campos,BA,Churn,2026-01-13
648,Premium,89.9,Pacheco,MA,Ativo,2026-01-13
649,Essencial,59.9,Pinto,SE,Ativo,2026-01-13
650,Premium,89.9,da Mota,PI,Ativo,2026-01-13
651,Essencial,59.9,Freitas,RN,Ativo,2026-01-13
652,Essencial,59.9,Machado da Mata,RS,Ativo,2026-01-13
653,Basico,39.9,Cassiano,AC,Ativo,2026-01-13
654,Premium,89.9,Azevedo,RO,Churn,2026-01-13
655,Essencial,59.9,da Luz da Praia,AP,Ativo,2026-01-13
656,Premium,89.9,Leão,PA,Ativo,2026-01-13
657,Premium,89.9,Costela do Norte,TO,Ativo,2026-01-13
658,Premium,89.9,Cirino do Sul,RO,Churn,2026-01-13
659,Basico,39.9,Nunes de Vargas,SE,Ativo,2026-01-13
660,Essencial,59.9,Aragão da Praia,MS,Ativo,2026-01-13
661,Basico,39.9,da Cruz,AM,Churn,2026-01-13
662,Basico,39.9,Nunes,PB,Ativo,2026-01-13
663,Essencial,59.9,Fernandes,AL,Ativo,2026-01-13
664,Premium,89.9,Aragão,RR,Ativo,2026-01-13
665,Basico,39.9,da Rocha,RO,Ativo,2026-01-13
666,Basico,39.9,da Costa,ES,Ativo,2026-01-13
667,Essencial,59.9,Duarte,RR,Ativo,2026-01-13
668,Basico,39.9,da Paz,ES,Ativo,2026-01-13
669,Basico,39.9,Silveira da Serra,SE,Ativo,2026-01-13
670,Essencial,59.9,Peixoto,SP,Ativo,2026-01-13
671,Basico,39.9,Barbosa Paulista,GO,Churn,2026-01-13
672,Basico,39.9,Ribeiro,SE,Ativo,2026-01-13
673,Essencial,59.9,da Cunha,PA,Ativo,2026-01-13
674,Premium,89.9,Barbosa,RO,Churn,2026-01-13
675,Premium,89.9,da Luz,MS,Ativo,2026-01-13
676,Premium,89.9,Barros do Galho,GO,Ativo,2026-01-13
677,Basico,39.9,Cavalcante,CE,Ativo,2026-01-13
678,Essencial,59.9,Rocha,GO,Churn,2026-01-13
679,Premium,89.9,Cassiano,MS,Churn,2026-01-13
680,Essencial,59.9,Correia das Pedras,AP,Ativo,2026-01-13
681,Basico,39.9,Costa,PE,Ativo,2026-01-13
682,Essencial,59.9,Camargo,TO,Ativo,2026-01-13
683,Basico,39.9,Vieira da Prata,GO,Ativo,2026-01-13
684,Basico,39.9,Vasconcelos,DF,Ativo,2026-01-13
685,Premium,89.9,Pereira,AP,Ativo,2026-01-13
686,Premium,89.9,Mendonça,SP,Ativo,2026-01-13
687,Premium,89.9,Novaes de Sales,PR,Ativo,2026-01-13
688,Premium,89.9,Aparecida Alegre,RO,Ativo,2026-01-13
689,Premium,89.9,Lopes do Norte,DF,Ativo,2026-01-13
690,Basico,39.9,Aragão,RO,Ativo,2026-01-13
691,Essencial,59.9,Vargas do Oeste,PI,Ativo,2026-01-13
692,Premium,89.9,Melo de da Costa,MG,Ativo,2026-01-13
693,Essencial,59.9,Cunha,MA,Ativo,2026-01-13
694,Premium,89.9,Vasconcelos,RN,Ativo,2026-01-13
695,Essencial,59.9,Gonçalves,AC,Ativo,2026-01-13
696,Premium,89.9,Souza do Galho,PB,Churn,2026-01-13
697,Essencial,59.9,Ramos,PR,Ativo,2026-01-13
698,Premium,89.9,Alves,PA,Churn,2026-01-13
699,Basico,39.9,Sampaio Paulista,RS,Churn,2026-01-13
700,Basico,39.9,Machado,PR,Churn,2026-01-13
701,Premium,89.9,Cavalcanti,AM,Ativo,2026-01-13
702,Premium,89.9,da Cruz de Guerra,DF,Ativo,2026-01-13
703,Premium,89.9,Vieira de Pimenta,PB,Ativo,2026-01-13
704,Essencial,59.9,Pereira do Amparo,ES,Ativo,2026-01-13
705,Essencial,59.9,Pastor,PA,Ativo,2026-01-13
706,Premium,89.9,Duarte,RN,Ativo,2026-01-13
707,Premium,89.9,Pimenta,PI,Ativo,2026-01-13
708,Premium,89.9,Pereira,RR,Ativo,2026-01-13
709,Basico,39.9,Pinto do Campo,MT,Ativo,2026-01-13
710,Essencial,59.9,Albuquerque do Campo,PE,Ativo,2026-01-13
711,Basico,39.9,da Rosa de Pereira,DF,Ativo,2026-01-13
712,Essencial,59.9,Barbosa,AM,Ativo,2026-01-13
713,Essencial,59.9,da Conceição,PA,Ativo,2026-01-13
714,Premium,89.9,Mendonça de Cavalcanti,BA,Ativo,2026-01-13
715,Premium,89.9,Fogaça do Amparo,RS,Churn,2026-01-13
716,Premium,89.9,Peixoto da Serra,PR,Churn,2026-01-13
717,Essencial,59.9,Novaes do Oeste,PI,Ativo,2026-01-13
718,Basico,39.9,Aragão de Goiás,AL,Ativo,2026-01-13
719,Premium,89.9,Andrade,ES,Churn,2026-01-13
720,Basico,39.9,Carvalho,RR,Ativo,2026-01-13
721,Essencial,59.9,Leão,AM,Ativo,2026-01-13
722,Basico,39.9,Rodrigues,PA,Ativo,2026-01-13
723,Premium,89.9,Cardoso,TO,Ativo,2026-01-13
724,Basico,39.9,Fernandes do Amparo,DF,Ativo,2026-01-13
725,Essencial,59.9,Andrade,PA,Churn,2026-01-13
726,Premium,89.9,Abreu,GO,Churn,2026-01-13
727,Essencial,59.9,Pastor,CE,Ativo,2026-01-13
728,Premium,89.9,Alves,PB,Churn,2026-01-13
729,Basico,39.9,Azevedo,AM,Ativo,2026-01-13
730,Essencial,59.9,Fogaça de Sá,PE,Ativo,2026-01-13
731,Basico,39.9,Alves,MT,Churn,2026-01-13
732,Basico,39.9,Santos das Flores,MG,Ativo,2026-01-13
733,Basico,39.9,Sousa,PI,Ativo,2026-01-13
734,Premium,89.9,Rodrigues,RO,Ativo,2026-01-13
735,Premium,89.9,Costa,AP,Ativo,2026-01-13
736,Premium,89.9,Pereira,RN,Ativo,2026-01-13
737,Premium,89.9,Souza de Vargas,SC,Ativo,2026-01-13
738,Essencial,59.9,da Mata,AC,Ativo,2026-01-13
739,Premium,89.9,Cavalcante,PE,Ativo,2026-01-13
740,Essencial,59.9,Teixeira de Goiás,DF,Ativo,2026-01-13
741,Essencial,59.9,Brito,RO,Ativo,2026-01-13
742,Premium,89.9,Pimenta do Norte,CE,Ativo,2026-01-13
743,Essencial,59.9,Mendonça do Norte,CE,Ativo,2026-01-13
744,Essencial,59.9,Brito,RO,Ativo,2026-01-13
745,Basico,39.9,Carvalho de Peixoto,AC,Ativo,2026-01-13
746,Basico,39.9,Santos da Praia,RS,Churn,2026-01-13
747,Premium,89.9,Silveira,MT,Ativo,2026-01-13
748,Basico,39.9,Silva,RN,Ativo,2026-01-13
749,Essencial,59.9,Pimenta de Goiás,RS,Ativo,2026-01-13
750,Premium,89.9,Castro,MG,Ativo,2026-01-13
751,Premium,89.9,Sousa Grande,BA,Ativo,2026-01-13
752,Premium,89.9,Sales,AM,Ativo,2026-01-13
753,Premium,89.9,Câmara do Campo,PB,Ativo,2026-01-13
754,Premium,89.9,Borges,BA,Churn,2026-01-13
755,Essencial,59.9,Jesus,AL,Ativo,2026-01-13
756,Basico,39.9,Vasconcelos,SC,Ativo,2026-01-13
757,Basico,39.9,Leão,RN,Ativo,2026-01-13
758,Premium,89.9,Vasconcelos de Goiás,BA,Churn,2026-01-13
759,Basico,39.9,Rezende de Sá,AL,Ativo,2026-01-13
760,Basico,39.9,Sampaio,RJ,Ativo,2026-01-13
761,Premium,89.9,Rocha de Minas,PB,Ativo,2026-01-13
762,Essencial,59.9,da Cruz,GO,Churn,2026-01-13
763,Basico,39.9,Teixeira,ES,Ativo,2026-01-13
764,Basico,39.9,Rios,PI,Ativo,2026-01-13
765,Premium,89.9,Câmara,CE,Ativo,2026-01-13
766,Premium,89.9,Borges Grande,AL,Ativo,2026-01-13
767,Basico,39.9,Castro de Minas,AC,Ativo,2026-01-13
768,Basico,39.9,Vargas,AC,Ativo,2026-01-13
769,Premium,89.9,Macedo das Flores,SP,Ativo,2026-01-13
770,Basico,39.9,da Rocha,SE,Ativo,2026-01-13
771,Essencial,59.9,Sousa,AC,Ativo,2026-01-13
772,Basico,39.9,Cavalcante de Sales,SC,Ativo,2026-01-13
773,Essencial,59.9,Aragão,MT,Ativo,2026-01-13
774,Essencial,59.9,Ferreira das Flores,MT,Ativo,2026-01-13
775,Basico,39.9,Souza,AL,Ativo,2026-01-13
776,Premium,89.9,Ferreira,CE,Ativo,2026-01-13
777,Basico,39.9,da Mata,SC,Churn,2026-01-13
778,Premium,89.9,Barros do Sul,AL,Ativo,2026-01-13
779,Basico,39.9,Garcia do Oeste,RS,Ativo,2026-01-13
780,Basico,39.9,Vieira da Mata,AC,Ativo,2026-01-13
781,Premium,89.9,da Cruz,AM,Ativo,2026-01-13
782,Basico,39.9,das Neves do Oeste,SE,Ativo,2026-01-13
783,Essencial,59.9,Cunha,RR,Churn,2026-01-13
784,Essencial,59.9,Abreu dos Dourados,BA,Ativo,2026-01-13
785,Premium,89.9,Barros,GO,Churn,2026-01-13
786,Premium,89.9,Siqueira,CE,Ativo,2026-01-13
787,Essencial,59.9,Brito Paulista,ES,Churn,2026-01-13
788,Essencial,59.9,Rocha,ES,Ativo,2026-01-13
789,Premium,89.9,da Cunha das Pedras,AP,Ativo,2026-01-13
790,Premium,89.9,Sousa,RS,Ativo,2026-01-13
791,Basico,39.9,Carvalho,GO,Ativo,2026-01-13
792,Essencial,59.9,Viana de Camargo,RJ,Ativo,2026-01-13
793,Premium,89.9,Sousa,ES,Ativo,2026-01-13
794,Basico,39.9,Viana das Flores,MG,Ativo,2026-01-13
795,Premium,89.9,da Costa de Goiás,RS,Ativo,2026-01-13
796,Premium,89.9,Sampaio,PI,Churn,2026-01-13
797,Essencial,59.9,Nascimento de Fonseca,TO,Ativo,2026-01-13
798,Premium,89.9,Aragão do Galho,SE,Ativo,2026-01-13
799,Basico,39.9,Abreu de Minas,AC,Ativo,2026-01-13
800,Basico,39.9,Pereira de Câmara,TO,Churn,2026-01-13
801,Basico,39.9,Cirino de Minas,AC,Ativo,2026-01-13
802,Premium,89.9,Barros,AL,Churn,2026-01-13
803,Premium,89.9,Novais do Sul,MS,Ativo,2026-01-13
804,Premium,89.9,Rodrigues,MA,Ativo,2026-01-13
805,Basico,39.9,Mendonça,ES,Churn,2026-01-13
806,Premium,89.9,da Luz de Silveira,RN,Ativo,2026-01-13
807,Essencial,59.9,Cassiano do Oeste,MS,Churn,2026-01-13
808,Basico,39.9,Aparecida do Sul,MA,Ativo,2026-01-13
809,Basico,39.9,Rodrigues,MT,Ativo,2026-01-13
810,Premium,89.9,Camargo de Minas,RJ,Ativo,2026-01-13
811,Premium,89.9,da Rosa,CE,Ativo,2026-01-13
812,Premium,89.9,Melo do Norte,AM,Ativo,2026-01-13
813,Premium,89.9,Lopes,AL,Ativo,2026-01-13
814,Premium,89.9,Freitas Alegre,GO,Ativo,2026-01-13
815,Premium,89.9,Brito,SP,Ativo,2026-01-13
816,Premium,89.9,Gomes,AC,Ativo,2026-01-13
817,Essencial,59.9,Dias de Borges,SP,Churn,2026-01-13
818,Basico,39.9,da Paz,RN,Ativo,2026-01-13
819,Premium,89.9,Farias de Montenegro,PR,Ativo,2026-01-13
820,Premium,89.9,Guerra de Cardoso,PB,Ativo,2026-01-13
821,Premium,89.9,Pimenta,PR,Ativo,2026-01-13
822,Basico,39.9,Jesus,BA,Churn,2026-01-13
823,Essencial,59.9,Alves da Mata,GO,Ativo,2026-01-13
824,Basico,39.9,Costela,GO,Ativo,2026-01-13
825,Basico,39.9,Moura,RS,Churn,2026-01-13
826,Basico,39.9,Duarte de Pereira,AP,Ativo,2026-01-13
827,Basico,39.9,Câmara,SC,Ativo,2026-01-13
828,Premium,89.9,Cunha de Costela,SP,Ativo,2026-01-13
829,Basico,39.9,Siqueira,MG,Churn,2026-01-13
830,Premium,89.9,Caldeira,SC,Ativo,2026-01-13
831,Premium,89.9,Alves de Pimenta,TO,Ativo,2026-01-13
832,Basico,39.9,Viana,MG,Ativo,2026-01-13
833,Premium,89.9,Carvalho das Flores,PB,Ativo,2026-01-13
834,Premium,89.9,Aparecida Grande,AL,Ativo,2026-01-13
835,Essencial,59.9,Araújo da Serra,RR,Ativo,2026-01-13
836,Premium,89.9,Novaes,SC,Ativo,2026-01-13
837,Premium,89.9,Rodrigues,SP,Ativo,2026-01-13
838,Basico,39.9,Pires,GO,Ativo,2026-01-13
839,Basico,39.9,Silveira de Rocha,AM,Ativo,2026-01-13
840,Premium,89.9,Carvalho da Praia,PB,Ativo,2026-01-13
841,Basico,39.9,da Conceição do Norte,SC,Ativo,2026-01-13
842,Premium,89.9,Abreu de Guerra,MG,Ativo,2026-01-13
843,Premium,89.9,Cardoso de Brito,PB,Ativo,2026-01-13
844,Basico,39.9,Souza Paulista,MT,Ativo,2026-01-13
845,Basico,39.9,Rezende,AC,Ativo,2026-01-13
846,Essencial,59.9,Sá da Serra,RN,Ativo,2026-01-13
847,Essencial,59.9,Teixeira de Sales,AP,Churn,2026-01-13
848,Basico,39.9,Abreu,RS,Ativo,2026-01-13
849,Essencial,59.9,Silva do Sul,BA,Ativo,2026-01-13
850,Essencial,59.9,Siqueira,RR,Ativo,2026-01-13
851,Basico,39.9,Aparecida,AM,Ativo,2026-01-13
852,Basico,39.9,Moreira da Mata,AC,Ativo,2026-01-13
853,Basico,39.9,da Costa,AL,Ativo,2026-01-13
854,Basico,39.9,Costa das Flores,AP,Ativo,2026-01-13
855,Basico,39.9,Sampaio do Norte,TO,Ativo,2026-01-13
856,Essencial,59.9,Almeida,MS,Ativo,2026-01-13
857,Basico,39.9,Freitas da Mata,DF,Churn,2026-01-13
