id_cliente,id_atendimento,nota_nps,data_pesquisa,categoria
609,18080,8,2023-11-04 00:33:32,Saúde
4073,9530,7,2023-07-15 15:07:09,Seguro
2043,10342,9,2025-01-14 03:47:27,Saúde
372,15291,10,2023-01-10 01:49:07,Benefícios
4341,327,10,2023-12-08 01:58:45,Benefícios
4806,4981,10,2024-10-30 08:44:52,Residencial
2071,7439,9,2025-04-27 00:49:52,Automotivo
263,6648,9,2025-02-03 12:19:01,Benefícios
3616,6259,7,2023-08-25 08:48:40,Seguro
1318,9048,1,2024-07-25 08:02:00,Jurídico
3603,3394,7,2025-08-13 02:20:38,Residencial
859,17665,9,2024-01-09 12:55:55,Pet
3058,19415,8,2025-03-22 13:44:20,Benefícios
4335,16118,10,2023-08-08 15:19:31,Benefícios
3873,1338,10,2025-10-07 02:38:02,Jurídico
111,3169,7,2025-10-16 06:14:25,Automotivo
4832,12861,9,2024-04-20 08:25:34,Saúde
2873,19815,6,2023-02-21 14:09:36,Seguro
3514,2394,10,2025-09-07 01:46:56,Seguro
71,19916,6,2023-06-14 03:24:29,Residencial
986,15180,10,2023-01-10 18:43:22,Residencial
604,5924,6,2024-02-20 23:12:44,Residencial
3583,16298,8,2025-01-10 02:27:28,Benefícios
1748,2744,10,2024-08-24 03:39:57,Benefícios
1687,5006,10,2023-07-06 21:57:26,Saúde
4567,18717,6,2023-11-24 04:59:18,Seguro
521,19614,10,2023-11-18 15:29:23,Pet
4810,11644,10,2024-08-10 09:44:23,Jurídico
4340,4120,9,2024-02-22 16:23:18,Jurídico
836,2091,10,2023-11-13 02:18:58,Saúde
3438,7444,7,2023-12-08 20:30:49,Saúde
4749,8732,8,2025-02-12 16:51:24,Saúde
4871,14405,9,2025-09-07 04:24:52,Pet
4653,5703,10,2023-11-07 03:01:06,Seguro
4136,3801,10,2023-01-30 04:34:19,Jurídico
2522,11420,8,2024-03-07 13:53:26,Automotivo
4556,2009,10,2024-09-18 00:05:38,Benefícios
3179,1494,5,2024-10-17 18:28:13,Benefícios
611,9283,7,2023-10-22 23:59:30,Residencial
1906,7790,8,2024-03-08 19:36:30,Pet
2336,3849,7,2025-07-31 03:50:33,Saúde
48,15651,7,2023-02-18 16:51:27,Saúde
385,19144,9,2025-08-28 12:48:51,Saúde
4213,18552,8,2023-12-19 17:27:26,Benefícios
1369,19250,7,2024-11-12 16:08:16,Saúde
4462,4195,7,2023-07-13 17:56:46,Saúde
1358,1513,9,2025-07-28 00:43:53,Benefícios
4425,2749,8,2025-02-14 01:40:59,Seguro
465,18212,10,2024-01-03 17:30:05,Saúde
3931,3734,9,2024-08-29 02:02:40,Benefícios
4611,7655,2,2023-09-24 12:42:17,Seguro
3368,2347,8,2024-06-25 11:17:44,Saúde
946,2520,10,2025-11-18 21:56:23,Saúde
205,719,9,2025-02-16 15:06:22,Jurídico
1284,140,9,2023-03-25 21:30:42,Jurídico
1510,17948,10,2025-05-18 19:07:25,Seguro
1419,17763,6,2023-01-15 08:08:25,Automotivo
4020,2445,10,2025-02-01 01:29:44,Residencial
1993,5199,9,2023-07-20 05:58:14,Benefícios
2258,1403,9,2025-03-30 20:12:03,Automotivo
2333,16322,5,2024-08-24 15:44:08,Residencial
1702,1731,3,2025-10-02 19:36:58,Saúde
230,9261,10,2023-02-15 17:37:10,Saúde
3362,3722,1,2024-07-02 15:51:51,Saúde
151,17841,1,2024-07-16 21:28:15,Jurídico
1516,19737,10,2024-02-02 10:30:46,Pet
1993,8122,7,2024-03-26 12:30:16,Saúde
108,9532,8,2025-12-21 08:01:25,Saúde
3343,17731,9,2025-07-26 00:47:35,Benefícios
4334,18907,0,2025-12-23 19:12:17,Saúde
895,14284,8,2023-10-18 00:13:09,Saúde
4165,4075,7,2025-04-22 17:05:39,Pet
2631,9050,10,2023-09-03 00:53:02,Automotivo
3337,6439,4,2025-12-10 07:52:15,Saúde
1873,2268,9,2023-03-25 06:47:07,Jurídico
735,2831,10,2024-03-31 07:29:45,Seguro
886,10496,9,2024-07-14 21:49:58,Jurídico
3719,14178,4,2024-07-03 18:19:27,Saúde
2615,12292,7,2024-05-14 02:25:06,Pet
3569,8367,7,2024-12-28 20:17:39,Saúde
4584,16895,4,2025-04-22 13:28:02,Saúde
4504,8467,7,2025-10-06 10:00:15,Saúde
684,2933,10,2023-05-22 17:47:54,Benefícios
4192,13785,10,2024-09-30 12:42:42,Benefícios
336,16076,10,2023-03-09 23:45:42,Pet
2480,12951,9,2023-03-17 21:04:50,Benefícios
2007,2947,9,2024-12-14 22:57:32,Automotivo
4969,17515,8,2025-09-24 13:42:16,Jurídico
2199,11293,9,2023-02-22 15:22:09,Benefícios
1464,19607,10,2023-09-07 16:36:12,Benefícios
1073,9391,5,2023-05-12 03:33:52,Residencial
3401,9294,9,2024-10-01 00:57:15,Saúde
51,17748,10,2024-09-27 21:12:22,Jurídico
2465,6163,8,2023-07-03 22:55:46,Jurídico
1198,9759,9,2025-12-17 18:01:07,Benefícios
593,8545,7,2025-06-09 07:15:47,Seguro
2957,2580,10,2023-05-29 17:04:34,Seguro
4282,4388,6,2024-03-26 02:42:55,Pet
2184,11226,9,2023-07-17 17:12:06,Saúde
157,18150,9,2025-11-26 22:29:16,Benefícios
417,4833,8,2025-01-12 18:56:41,Seguro
4106,9392,7,2024-06-15 04:22:28,Saúde
1668,6706,8,2023-02-16 12:05:00,Automotivo
4205,16193,8,2023-02-15 09:59:25,Residencial
2638,2627,9,2023-07-04 16:48:42,Saúde
3550,9099,8,2025-06-06 01:36:40,Benefícios
1452,10873,10,2023-07-20 06:57:42,Saúde
2060,6889,10,2024-04-07 21:07:36,Automotivo
1145,19365,7,2023-02-09 11:24:08,Automotivo
4001,5688,6,2025-09-25 23:34:50,Automotivo
3218,4950,4,2025-08-23 20:34:15,Benefícios
2835,14307,7,2024-02-27 04:55:52,Saúde
3981,11331,9,2023-06-16 09:38:41,Benefícios
4921,19491,8,2024-04-20 21:03:24,Seguro
2787,1806,9,2023-08-10 20:57:00,Pet
4097,13812,7,2024-07-28 06:16:46,Benefícios
1353,11998,10,2024-01-04 02:43:16,Benefícios
478,16481,6,2024-05-04 12:48:24,Saúde
3905,8509,4,2025-06-26 08:57:03,Jurídico
1931,19716,9,2024-07-06 21:00:00,Residencial
2296,8576,10,2023-04-22 04:05:32,Seguro
4232,4878,7,2024-06-13 04:48:16,Saúde
3584,10880,10,2024-04-05 20:43:53,Residencial
4453,1148,8,2024-06-28 00:28:07,Pet
253,6077,6,2025-06-07 13:08:31,Pet
3232,6310,4,2023-04-08 03:10:34,Saúde
4062,6211,0,2024-09-01 10:02:36,Saúde
1446,16880,9,2025-10-22 13:39:06,Benefícios
349,5715,7,2025-08-21 12:48:52,Seguro
4188,15993,7,2023-08-31 04:12:19,Seguro
4585,15144,10,2024-10-05 19:30:32,Saúde
283,13303,9,2024-09-23 21:19:18,Benefícios
2022,425,9,2025-07-04 08:32:38,Saúde
871,7361,9,2023-08-16 06:54:29,Jurídico
4248,19417,8,2023-06-03 04:50:24,Residencial
2981,7242,6,2024-04-09 05:00:01,Jurídico
1676,15704,10,2023-08-24 04:23:36,Residencial
4031,9996,3,2023-07-25 13:36:46,Saúde
3460,15487,8,2023-06-24 00:02:03,Pet
3667,2178,8,2025-11-23 18:33:03,Residencial
4594,7052,10,2024-09-18 05:17:58,Saúde
3611,6406,10,2024-06-08 09:21:41,Saúde
82,5352,10,2025-05-05 23:23:41,Benefícios
2257,12907,7,2024-10-27 08:11:15,Saúde
4918,1607,10,2024-07-18 02:50:36,Jurídico
2151,3063,10,2024-10-08 05:46:37,Benefícios
913,17403,7,2023-07-02 20:56:23,Residencial
4647,3489,9,2024-10-26 13:10:44,Pet
1488,4202,10,2025-07-09 21:15:19,Jurídico
4517,18506,7,2024-08-04 23:13:47,Benefícios
2625,17688,10,2023-01-06 02:38:20,Benefícios
1476,16599,10,2023-06-05 01:28:13,Automotivo
395,2806,8,2024-08-21 23:55:22,Jurídico
1059,12350,4,2025-11-12 17:20:45,Saúde
2160,18690,2,2023-01-10 13:17:04,Residencial
1748,6249,9,2025-12-01 12:23:57,Automotivo
4900,9705,9,2025-05-22 19:33:21,Seguro
1689,6915,8,2023-03-14 15:59:45,Pet
3543,14038,9,2023-11-08 14:22:14,Benefícios
315,4032,10,2023-06-13 10:26:03,Seguro
3441,4450,8,2023-06-03 19:10:32,Saúde
1824,11263,9,2024-06-23 01:54:04,Benefícios
1373,18577,5,2025-12-17 09:07:35,Seguro
2341,3529,4,2024-12-30 02:35:55,Benefícios
3157,18788,9,2023-04-02 07:43:54,Seguro
1429,15570,10,2025-01-28 16:48:50,Saúde
1644,17683,8,2025-06-04 13:12:38,Automotivo
809,2320,10,2023-08-14 16:01:52,Residencial
1240,12784,10,2023-05-15 11:58:24,Pet
4809,8100,3,2024-01-02 00:46:46,Residencial
39,3510,10,2024-08-11 22:44:21,Jurídico
4089,11341,8,2023-08-08 11:11:09,Pet
4392,8166,8,2025-09-11 11:06:45,Automotivo
2653,5395,9,2024-10-23 19:15:24,Benefícios
3733,8026,10,2024-05-29 17:08:50,Saúde
4565,4394,10,2024-06-29 15:46:51,Automotivo
4614,4591,5,2024-12-15 09:28:30,Residencial
78,16145,10,2024-02-08 08:42:02,Jurídico
973,1053,10,2025-02-05 02:18:53,Pet
2748,10331,8,2024-09-10 02:01:38,Saúde
4842,16862,10,2025-10-20 02:38:56,Automotivo
4318,2579,10,2024-12-15 11:35:13,Jurídico
1579,10505,9,2023-07-04 18:05:33,Seguro
1924,19883,9,2025-11-23 20:25:20,Benefícios
2676,8353,8,2024-08-11 10:37:02,Saúde
973,17459,10,2024-01-24 10:37:55,Saúde
4072,19376,9,2023-07-26 02:22:04,Automotivo
3426,4725,0,2023-09-22 20:40:48,Automotivo
1852,18919,10,2024-10-25 17:22:54,Seguro
1404,2233,8,2024-05-19 01:49:28,Pet
4321,2778,9,2023-06-09 12:19:45,Residencial
461,15132,9,2024-11-18 23:59:51,Pet
2016,1291,10,2025-06-05 09:43:13,Pet
4281,14762,10,2023-01-02 07:47:43,Residencial
1269,2208,9,2024-02-06 17:09:35,Automotivo
4333,3450,2,2024-03-13 22:56:31,Jurídico
3247,15250,10,2025-04-18 07:18:01,Jurídico
427,9510,7,2025-11-17 07:06:50,Pet
9,3036,10,2023-05-04 10:52:41,Seguro
2159,16263,10,2023-11-26 02:52:47,Seguro
1026,16818,5,2025-06-06 11:48:19,Residencial
1286,15338,10,2024-04-16 06:24:00,Benefícios
4785,10183,9,2025-05-14 12:13:39,Seguro
4674,2999,9,2024-09-03 03:56:51,Jurídico
1043,6760,8,2024-09-13 11:26:02,Jurídico
2862,2266,9,2023-08-20 01:31:56,Residencial
4800,7338,5,2024-03-19 11:25:46,Saúde
743,10677,10,2024-03-06 19:36:25,Automotivo
2207,4506,9,2023-06-20 17:08:50,Residencial
4807,18427,10,2025-05-02 15:24:05,Automotivo
2161,19202,10,2025-03-03 18:15:34,Jurídico
842,6693,9,2023-01-11 12:50:45,Pet
2888,14802,6,2024-12-28 15:16:47,Seguro
442,14031,10,2025-02-14 00:57:08,Saúde
2937,3107,9,2025-12-17 03:50:21,Seguro
1152,222,10,2025-11-14 17:10:52,Jurídico
13,18357,9,2025-07-30 03:35:59,Jurídico
625,11826,3,2023-03-06 15:51:52,Jurídico
3109,3051,9,2025-11-29 09:23:50,Jurídico
2136,4286,7,2025-06-26 09:17:26,Saúde
135,17542,0,2025-05-07 05:05:10,Benefícios
1900,12247,9,2023-12-25 04:27:11,Seguro
2698,211,8,2023-03-03 11:40:27,Residencial
4124,18239,8,2025-07-25 21:39:35,Residencial
530,1912,9,2025-01-24 19:23:25,Benefícios
1799,500,10,2023-07-14 13:49:41,Saúde
4682,5000,9,2023-06-30 08:43:23,Saúde
4843,17918,10,2024-06-02 23:08:32,Automotivo
2716,17267,10,2023-06-27 22:01:35,Benefícios
4325,8749,10,2025-12-14 03:17:53,Saúde
1217,13684,10,2025-12-01 07:16:13,Saúde
3587,181,10,2024-02-10 04:46:05,Benefícios
1967,18927,10,2025-05-22 16:54:53,Seguro
3910,13685,10,2024-11-08 12:37:15,Residencial
4767,12001,10,2024-07-18 06:18:59,Jurídico
2984,18843,3,2025-08-18 15:13:04,Residencial
757,11795,7,2025-06-04 05:13:50,Jurídico
802,7268,10,2025-11-06 21:10:03,Automotivo
1903,2421,10,2025-08-03 19:18:36,Pet
2455,15826,10,2025-12-18 16:11:12,Jurídico
2523,18203,8,2024-02-14 23:44:07,Saúde
1183,15635,8,2025-06-02 17:20:11,Saúde
1732,14889,10,2025-04-15 15:27:30,Residencial
2010,467,10,2023-10-10 05:44:52,Saúde
1520,15058,5,2025-01-01 02:58:51,Pet
2743,60,10,2025-11-13 20:04:05,Benefícios
2864,4203,8,2024-10-16 12:58:40,Jurídico
1150,18077,9,2024-08-09 16:31:27,Pet
1899,7485,9,2023-10-30 09:39:57,Seguro
2292,1581,10,2025-01-24 06:45:23,Jurídico
3318,7285,10,2024-11-20 13:10:06,Automotivo
1047,19828,9,2023-03-20 04:13:30,Jurídico
17,16234,9,2024-11-14 03:22:25,Seguro
597,9394,9,2023-05-06 17:27:37,Saúde
367,2699,6,2023-12-17 15:04:10,Saúde
1444,4565,9,2024-12-19 18:42:55,Pet
4673,11404,7,2023-02-19 02:40:32,Residencial
3666,4200,1,2025-05-28 22:37:52,Jurídico
3194,19839,10,2024-12-20 23:40:27,Residencial
1449,14903,9,2023-01-16 07:46:05,Benefícios
322,7158,10,2023-11-06 04:02:47,Residencial
3188,2974,5,2024-08-15 21:34:08,Benefícios
1629,7842,7,2023-06-18 22:32:17,Residencial
2905,14767,8,2025-04-16 23:14:14,Residencial
963,13635,10,2024-01-06 12:45:52,Benefícios
4370,7696,9,2025-10-02 09:29:40,Residencial
1646,5935,8,2024-03-01 12:17:56,Saúde
4871,13876,6,2025-06-13 10:53:41,Seguro
696,17226,10,2023-04-15 17:06:46,Seguro
4857,5216,7,2023-11-06 18:14:41,Saúde
3610,11433,10,2025-11-07 02:39:55,Seguro
683,11166,10,2025-11-28 16:15:44,Automotivo
552,11366,10,2024-01-24 18:27:02,Jurídico
4159,6627,9,2025-07-14 10:57:48,Automotivo
3549,3596,9,2025-11-19 01:35:52,Saúde
3814,13086,10,2024-03-15 07:26:33,Automotivo
4397,5273,9,2025-04-04 02:35:10,Saúde
1840,5628,7,2023-03-24 20:18:56,Automotivo
4751,12011,10,2023-01-12 06:05:50,Residencial
4294,14842,7,2023-10-10 16:20:02,Automotivo
3606,10073,8,2023-02-23 12:05:59,Saúde
4277,14752,8,2024-08-23 23:02:15,Saúde
2222,7325,5,2025-11-18 08:52:35,Automotivo
3642,8633,10,2023-07-05 22:12:24,Automotivo
3044,14109,8,2024-03-28 16:05:46,Automotivo
1052,1298,10,2025-11-23 09:14:02,Pet
323,10367,9,2023-07-15 10:24:35,Residencial
3969,13249,10,2025-03-16 10:23:27,Pet
4422,201,10,2023-04-08 23:28:32,Benefícios
896,1457,10,2023-01-12 02:24:30,Benefícios
74,10560,10,2025-02-01 06:00:01,Automotivo
3158,9801,10,2025-10-08 05:04:26,Benefícios
41,8454,9,2025-06-28 15:15:58,Seguro
1898,9652,10,2023-09-28 03:33:05,Benefícios
1584,8893,10,2023-05-10 04:17:31,Residencial
4634,18545,10,2023-08-06 04:47:10,Saúde
2627,10264,9,2023-06-27 12:04:25,Saúde
3280,1203,10,2023-03-25 13:16:12,Pet
4969,15968,4,2024-03-09 11:58:02,Residencial
3913,3644,9,2023-05-26 15:07:05,Pet
3358,10991,6,2023-12-08 22:58:20,Saúde
402,10724,10,2023-11-06 22:51:10,Jurídico
938,10357,10,2024-02-15 20:08:07,Residencial
896,3129,10,2024-10-03 07:27:54,Seguro
1203,4352,9,2025-11-05 18:20:21,Saúde
182,19403,9,2024-05-13 10:41:21,Pet
4052,15879,8,2025-09-17 05:31:54,Automotivo
3148,3012,9,2024-11-03 00:19:22,Seguro
489,5091,10,2024-01-19 19:34:47,Saúde
3684,17108,7,2023-08-15 12:28:41,Seguro
4263,2622,9,2024-02-12 12:04:41,Automotivo
4569,1535,10,2025-10-27 04:12:33,Benefícios
1640,18179,10,2025-11-13 19:54:20,Seguro
3650,3837,8,2025-01-28 00:17:21,Seguro
2829,17767,9,2025-04-28 19:06:58,Residencial
4065,11521,10,2023-09-07 04:53:16,Saúde
2107,16081,9,2023-06-29 11:07:01,Jurídico
1889,15860,5,2024-12-13 08:10:08,Benefícios
1922,8551,6,2025-12-24 16:42:37,Pet
2619,15663,10,2023-10-09 23:43:51,Jurídico
3685,5130,10,2024-03-03 08:40:06,Seguro
1721,14009,10,2024-04-03 11:00:38,Saúde
1721,3353,9,2025-01-29 06:37:48,Seguro
2788,13455,9,2025-04-19 22:26:11,Benefícios
2767,13759,10,2025-06-13 06:10:46,Saúde
1188,4904,7,2024-10-02 07:22:50,Saúde
55,2931,8,2024-01-22 21:08:59,Residencial
3641,1088,10,2023-03-14 01:17:54,Saúde
2694,15245,10,2025-02-23 05:14:36,Automotivo
672,12089,10,2024-12-14 00:27:30,Jurídico
443,4885,9,2023-06-14 13:57:12,Benefícios
4243,14634,10,2024-10-29 04:22:20,Automotivo
187,7948,8,2025-05-03 15:49:46,Seguro
2422,16824,10,2025-07-17 08:11:55,Benefícios
3778,15820,7,2023-10-25 14:50:03,Pet
94,5392,9,2023-02-23 11:52:02,Jurídico
3423,7246,8,2023-07-05 12:58:09,Jurídico
1861,15683,5,2023-10-08 16:32:38,Benefícios
1270,6280,10,2023-09-14 07:03:30,Jurídico
2505,5195,6,2024-02-25 15:17:41,Saúde
40,14223,10,2024-04-13 21:34:18,Jurídico
4683,17122,5,2024-08-30 18:17:26,Jurídico
1209,19673,10,2024-12-31 08:01:02,Seguro
1496,17186,10,2024-09-27 00:24:52,Saúde
4616,1730,9,2023-07-06 21:56:14,Jurídico
1533,19915,7,2024-05-14 10:40:06,Benefícios
2312,19842,10,2025-02-23 00:49:31,Automotivo
4106,13337,10,2025-09-26 03:22:14,Benefícios
2221,3311,7,2023-07-12 11:09:06,Automotivo
283,12572,5,2023-04-26 21:59:17,Benefícios
1950,3416,10,2025-09-30 20:55:51,Seguro
1734,5862,9,2024-10-16 22:48:58,Pet
2417,15238,7,2025-01-27 00:57:13,Pet
3277,6260,10,2023-10-07 22:56:50,Benefícios
3503,9620,8,2025-09-05 04:52:40,Saúde
464,5864,10,2025-02-15 04:19:49,Automotivo
4779,9807,7,2025-12-30 21:47:04,Residencial
2173,5850,8,2023-02-17 20:03:20,Saúde
3606,2755,8,2025-09-09 05:14:53,Seguro
3523,13644,9,2024-08-14 09:18:02,Automotivo
3422,10193,7,2025-01-02 01:08:17,Benefícios
2889,8036,9,2025-07-10 04:34:36,Pet
376,16837,3,2024-10-19 22:35:14,Residencial
4289,15028,10,2024-12-13 14:26:47,Automotivo
1326,10762,10,2024-01-22 17:07:20,Benefícios
4171,7376,10,2024-01-24 11:06:01,Automotivo
1353,10710,0,2023-07-31 00:59:28,Benefícios
1852,5999,9,2024-09-25 03:55:03,Saúde
2983,12265,10,2024-08-22 15:40:35,Benefícios
803,19734,10,2024-01-25 06:11:27,Saúde
2253,19733,8,2023-11-22 14:44:28,Saúde
775,1283,8,2024-04-03 12:18:41,Benefícios
2120,5291,9,2025-10-06 15:26:28,Benefícios
4247,10785,10,2024-12-04 15:33:53,Saúde
3691,11068,10,2023-05-12 11:13:35,Jurídico
2527,19689,8,2023-04-17 14:42:09,Automotivo
3457,4022,8,2025-10-27 14:40:56,Residencial
2335,16142,10,2025-10-14 10:57:16,Seguro
1408,6827,6,2023-04-18 23:03:24,Jurídico
4749,18362,7,2023-09-03 14:33:11,Saúde
1616,12085,10,2023-07-12 15:20:56,Saúde
4566,11052,10,2024-08-22 07:20:33,Jurídico
2277,8332,8,2025-02-20 22:57:23,Residencial
1913,10079,10,2025-05-14 02:36:13,Seguro
1660,8994,6,2023-04-18 22:53:54,Saúde
1284,9819,10,2024-07-01 23:42:21,Pet
123,16875,10,2023-03-29 15:24:35,Seguro
4838,10647,9,2025-12-11 17:33:31,Saúde
3773,13994,9,2024-12-20 10:42:29,Seguro
1317,19990,10,2025-06-30 12:33:06,Automotivo
585,9711,10,2025-08-09 18:44:27,Pet
4271,6897,5,2025-07-03 14:12:47,Saúde
769,15371,10,2023-12-31 21:08:34,Benefícios
2469,11680,7,2024-07-25 03:11:00,Saúde
1524,8963,8,2025-09-15 21:26:59,Seguro
1748,5475,9,2025-01-20 07:14:43,Residencial
611,6403,10,2025-12-01 15:59:59,Residencial
1301,3726,6,2025-06-05 23:51:38,Saúde
2595,3740,8,2025-11-01 04:50:29,Jurídico
277,10222,7,2025-04-16 14:47:12,Pet
279,13085,5,2023-09-16 16:41:32,Benefícios
561,8733,10,2024-11-06 03:13:54,Residencial
4975,12492,10,2024-06-02 08:59:51,Saúde
441,6776,9,2024-04-18 04:58:11,Benefícios
2118,19981,7,2024-01-01 14:31:55,Residencial
4129,4292,10,2025-03-16 13:10:35,Benefícios
3291,3580,10,2025-06-02 21:02:15,Saúde
499,12569,9,2024-01-09 19:31:57,Saúde
2009,929,10,2023-12-15 06:36:08,Seguro
2318,6530,10,2024-09-15 16:26:30,Seguro
4064,3845,9,2023-03-26 12:03:08,Seguro
4292,18144,10,2023-06-05 17:16:03,Saúde
1846,10868,8,2023-09-25 11:11:27,Saúde
4677,17780,5,2025-10-27 09:15:04,Seguro
2120,17401,7,2025-01-29 08:16:40,Seguro
341,6149,10,2024-09-15 20:55:02,Benefícios
4939,8320,10,2023-11-18 19:55:39,Saúde
1466,1816,8,2025-04-03 23:39:54,Pet
832,6073,10,2023-08-11 01:56:51,Residencial
3683,9301,6,2025-05-06 12:15:01,Benefícios
4414,11848,4,2023-09-05 08:59:24,Benefícios
2018,19588,7,2024-01-01 17:22:37,Saúde
1016,9458,10,2024-11-29 05:43:08,Benefícios
2040,5834,10,2023-02-01 12:50:05,Saúde
454,19265,10,2025-09-30 19:28:14,Residencial
3088,15022,6,2025-09-26 01:48:22,Benefícios
4866,14378,10,2023-06-25 22:36:57,Saúde
3495,8883,2,2024-08-08 08:27:05,Automotivo
3823,14305,9,2024-06-30 06:20:03,Jurídico
1084,10490,10,2025-04-03 16:26:37,Saúde
1294,11886,0,2024-05-09 14:47:53,Automotivo
3677,14219,5,2025-01-25 22:50:23,Automotivo
4186,5904,10,2023-03-28 08:45:50,Automotivo
2272,7665,8,2024-12-12 18:37:30,Automotivo
2026,14010,9,2023-04-04 14:24:05,Seguro
3517,2130,10,2023-08-12 01:30:38,Jurídico
3432,19863,10,2024-08-29 16:36:09,Automotivo
270,7780,7,2025-10-13 10:39:48,Residencial
4089,2741,6,2023-09-03 22:51:43,Saúde
3162,17471,6,2023-10-20 15:27:13,Saúde
719,8814,8,2025-07-26 22:34:09,Seguro
4344,15173,6,2025-01-05 11:06:43,Pet
853,10780,10,2023-07-17 21:09:23,Automotivo
860,1351,6,2025-05-03 14:55:45,Jurídico
3220,9059,8,2025-11-24 18:17:16,Jurídico
3926,13496,9,2023-01-31 08:59:49,Automotivo
2838,9923,8,2025-12-27 18:32:40,Benefícios
2149,1523,9,2024-06-15 00:27:09,Residencial
3187,6761,6,2025-12-16 12:59:33,Residencial
3827,18863,10,2025-04-28 05:59:48,Residencial
2401,2798,4,2024-07-01 22:03:19,Saúde
2296,7041,10,2023-06-06 20:58:52,Saúde
724,2993,9,2025-12-16 19:37:54,Jurídico
1461,13752,4,2025-08-26 09:32:53,Pet
2842,15060,7,2025-06-30 11:47:59,Saúde
525,15067,9,2025-11-27 04:52:31,Residencial
971,9756,8,2023-03-11 06:29:04,Residencial
3165,9153,6,2025-03-28 07:37:50,Pet
4467,7458,9,2024-03-27 22:23:24,Residencial
2578,7684,10,2025-06-03 05:47:56,Pet
4107,17822,9,2025-05-21 02:04:12,Saúde
1839,10262,10,2024-02-09 07:22:17,Jurídico
1909,12965,10,2023-05-30 10:06:52,Saúde
2460,89,8,2025-02-20 08:22:11,Benefícios
3638,10400,9,2023-04-04 09:25:51,Residencial
3477,8973,9,2024-11-05 09:47:39,Pet
1655,16703,10,2023-06-19 04:16:21,Automotivo
664,13251,10,2023-12-18 17:18:24,Saúde
3688,11163,6,2023-12-06 06:24:11,Residencial
172,18191,8,2025-04-04 11:00:44,Seguro
2328,8514,10,2024-04-06 21:51:13,Saúde
3939,1444,8,2023-06-02 06:50:01,Saúde
79,9011,7,2023-10-29 11:11:25,Saúde
4497,17558,10,2023-04-08 23:47:53,Residencial
3962,13250,9,2024-08-21 18:49:58,Pet
661,17832,8,2023-10-28 06:55:23,Seguro
2253,11082,10,2023-03-24 14:06:38,Jurídico
4526,17949,10,2024-06-04 13:31:23,Jurídico
453,2302,10,2024-07-05 12:17:50,Jurídico
918,16293,10,2025-03-09 17:46:50,Jurídico
3339,18255,6,2023-06-19 03:45:31,Saúde
1697,2362,7,2023-02-20 17:16:52,Seguro
1439,5072,6,2023-03-03 17:21:39,Benefícios
3329,19639,10,2024-05-31 01:30:48,Pet
2074,12403,10,2024-08-19 00:54:36,Automotivo
924,13827,7,2025-09-28 02:45:09,Saúde
2820,9265,9,2023-06-26 03:08:50,Automotivo
4933,10676,9,2024-11-25 05:45:34,Jurídico
3522,9060,8,2024-06-17 07:12:55,Residencial
1788,15528,8,2025-10-06 20:57:21,Automotivo
4845,14252,10,2025-06-20 19:56:34,Automotivo
457,15832,10,2023-03-26 21:13:43,Saúde
3888,19558,9,2025-03-08 05:37:40,Saúde
2947,12843,7,2025-11-22 00:36:37,Benefícios
1902,8021,10,2024-09-24 23:33:35,Saúde
1523,8304,10,2023-03-02 03:00:25,Residencial
3146,6187,10,2024-09-11 08:45:11,Residencial
1944,19337,10,2025-05-10 20:21:12,Residencial
295,15410,8,2024-08-27 07:59:45,Automotivo
3167,5024,10,2024-02-22 22:50:21,Saúde
418,9791,10,2024-08-11 13:22:26,Pet
3993,7840,3,2025-05-14 02:12:16,Jurídico
1139,4392,10,2024-03-27 12:37:23,Benefícios
3324,11234,10,2023-07-26 09:38:14,Seguro
3551,14540,10,2025-05-18 07:33:51,Pet
3894,4640,10,2023-04-30 11:14:07,Seguro
2970,11483,4,2023-11-10 23:48:11,Saúde
1576,12954,10,2025-06-16 17:29:44,Benefícios
1252,19975,10,2023-12-23 22:58:23,Residencial
1298,3275,6,2023-05-18 22:03:30,Jurídico
3014,14735,7,2025-04-08 16:56:44,Benefícios
3688,9993,10,2024-10-11 04:23:12,Jurídico
2973,6741,10,2025-02-05 16:41:24,Saúde
430,258,9,2025-11-30 11:47:53,Jurídico
576,12975,7,2024-08-16 16:36:09,Benefícios
1087,14688,5,2024-10-15 14:37:53,Automotivo
571,18644,10,2023-09-13 08:24:08,Jurídico
2821,19552,7,2025-10-23 18:58:17,Pet
2648,8067,4,2023-02-15 00:45:01,Residencial
644,13104,10,2024-07-05 09:06:28,Saúde
2912,1769,7,2023-07-14 21:20:00,Jurídico
1016,17090,10,2023-03-23 19:24:25,Pet
3513,5060,4,2023-06-27 18:55:43,Saúde
1708,7093,7,2023-11-04 15:57:35,Saúde
2380,14603,9,2024-02-10 18:47:00,Jurídico
3916,10312,4,2023-09-13 07:17:35,Jurídico
3767,8802,10,2023-11-04 04:50:43,Residencial
607,10578,4,2024-08-14 15:53:17,Pet
1648,19483,1,2025-06-21 04:13:23,Benefícios
557,347,9,2023-02-02 00:21:07,Seguro
734,5149,7,2025-05-24 04:01:30,Saúde
2232,18009,9,2023-12-15 08:39:36,Jurídico
1179,5021,10,2023-09-07 01:06:54,Pet
1866,4345,6,2025-01-21 10:21:33,Residencial
1314,12865,8,2024-03-30 03:10:45,Residencial
4121,6302,8,2024-02-21 03:07:35,Seguro
