id_atendimento,id_cliente,id_servico,data_abertura,data_fechamento,tempo_atendimento_min,custo_real,sla_real_min,ano,mes,plano,categoria
226,3707,5,2023-01-20 00:26:38,2023-01-20 04:38:38,252,147.0537841009492,252.0,2023,1,Basico,Benefícios
227,826,5,2024-11-14 17:31:13,2024-11-14 19:01:13,90,33.913960221894136,90.0,2024,11,Basico,Benefícios
228,120,7,2023-04-13 09:54:27,2023-04-13 13:38:27,224,112.07004996026136,224.0,2023,4,Premium,Seguro
229,2585,7,2023-06-25 20:33:29,2023-06-26 01:09:29,276,90.89498444058935,276.0,2023,6,Basico,Seguro
230,4775,4,2025-12-25 06:36:58,2025-12-25 07:06:58,30,225.36944588757189,30.0,2025,12,Essencial,Saúde
231,4126,6,2024-06-27 18:03:05,2024-06-27 20:16:05,133,163.41230586385,133.0,2024,6,Premium,Pet
232,1392,6,2023-08-04 16:32:35,2023-08-04 16:48:35,16,32.78582064646139,16.0,2023,8,Essencial,Pet
233,1876,7,2025-05-23 21:15:02,2025-05-23 23:39:02,144,166.5652826083805,144.0,2025,5,Basico,Seguro
234,4694,2,2024-05-21 02:16:19,2024-05-21 06:04:19,228,237.460367510015,228.0,2024,5,Essencial,Automotivo
235,1719,3,2024-08-30 21:48:26,2024-08-31 01:07:26,199,98.551297166778,199.0,2024,8,Basico,Saúde
236,967,5,2025-03-07 02:21:05,2025-03-07 03:27:05,66,141.83050641274008,66.0,2025,3,Essencial,Benefícios
237,2368,3,2023-04-21 04:40:40,2023-04-21 08:04:40,204,174.47508370400865,204.0,2023,4,Premium,Saúde
238,4992,4,2024-07-11 12:02:27,2024-07-11 14:18:27,136,214.9099373316128,136.0,2024,7,Premium,Saúde
239,1639,2,2025-11-26 15:41:20,2025-11-26 15:58:20,17,242.2423931476266,17.0,2025,11,Basico,Automotivo
240,4341,1,2025-07-28 12:34:58,2025-07-28 13:47:58,73,36.1197146683101,73.0,2025,7,Premium,Residencial
241,1681,6,2023-04-21 19:34:36,2023-04-21 21:21:36,107,245.0540288921506,107.0,2023,4,Essencial,Pet
242,1132,2,2025-08-16 01:30:26,2025-08-16 05:41:26,251,133.03978860532436,251.0,2025,8,Essencial,Automotivo
243,2308,5,2024-09-05 09:41:49,2024-09-05 13:56:49,255,170.57438457466822,255.0,2024,9,Basico,Benefícios
244,2534,2,2023-03-11 17:49:54,2023-03-11 20:48:54,179,234.26612710793736,179.0,2023,3,Essencial,Automotivo
245,1818,7,2023-01-13 21:08:18,2023-01-14 01:38:18,270,30.47118705586921,270.0,2023,1,Basico,Seguro
246,558,3,2025-01-12 00:42:00,2025-01-12 02:40:00,118,178.2897171603144,118.0,2025,1,Essencial,Saúde
247,29,7,2024-01-24 03:47:35,2024-01-24 08:23:35,276,122.39571682412608,276.0,2024,1,Basico,Seguro
248,1748,1,2025-07-03 05:39:34,2025-07-03 08:12:34,153,236.67493726109973,153.0,2025,7,Premium,Residencial
249,4018,4,2023-06-27 05:49:12,2023-06-27 10:47:12,298,74.17655803772882,298.0,2023,6,Essencial,Saúde
250,4773,2,2025-01-13 09:31:13,2025-01-13 14:17:13,286,242.6980131623628,286.0,2025,1,Basico,Automotivo
251,3068,8,2024-04-24 04:12:59,2024-04-24 06:44:59,152,186.633110052914,152.0,2024,4,Premium,Jurídico
252,4138,3,2023-10-11 13:47:51,2023-10-11 18:17:51,270,97.69496885640184,270.0,2023,10,Essencial,Saúde
253,314,5,2024-09-30 22:28:11,2024-10-01 00:01:11,93,109.43356072062988,93.0,2024,9,Essencial,Benefícios
254,4868,3,2023-03-11 12:43:24,2023-03-11 14:06:24,83,59.82051199626707,83.0,2023,3,Basico,Saúde
255,2232,1,2024-07-14 10:39:22,2024-07-14 12:54:22,135,88.0134124446937,135.0,2024,7,Premium,Residencial
256,4434,7,2025-11-04 05:24:31,2025-11-04 05:36:31,12,123.64298477852807,12.0,2025,11,Essencial,Seguro
257,689,2,2023-10-11 11:17:42,2023-10-11 11:52:42,35,84.79239896053939,35.0,2023,10,Premium,Automotivo
258,430,8,2025-11-29 08:08:53,2025-11-29 11:47:53,219,43.10324422078915,219.0,2025,11,Basico,Jurídico
259,4894,7,2025-11-03 08:46:35,2025-11-03 13:15:35,269,213.79622620306404,269.0,2025,11,Basico,Seguro
260,423,2,2025-08-23 05:44:16,2025-08-23 06:44:16,60,111.16614584398056,60.0,2025,8,Essencial,Automotivo
261,2804,1,2024-03-15 15:36:28,2024-03-15 19:39:28,243,69.44522665803407,243.0,2024,3,Premium,Residencial
262,3709,8,2024-05-26 04:12:08,2024-05-26 09:04:08,292,195.38403038720807,292.0,2024,5,Premium,Jurídico
263,2,2,2023-03-20 10:44:05,2023-03-20 14:09:05,205,91.7219988111344,205.0,2023,3,Premium,Automotivo
264,4454,8,2023-06-21 18:05:30,2023-06-21 19:41:30,96,80.16153528374362,96.0,2023,6,Essencial,Jurídico
265,4550,5,2023-01-09 12:30:15,2023-01-09 14:28:15,118,44.88011904141007,118.0,2023,1,Premium,Benefícios
266,3823,5,2025-07-20 09:57:43,2025-07-20 10:11:43,14,81.26452560544496,14.0,2025,7,Basico,Benefícios
267,2,7,2023-01-22 13:21:56,2023-01-22 15:03:56,102,142.1340951001324,102.0,2023,1,Premium,Seguro
268,893,6,2023-01-22 17:54:29,2023-01-22 22:52:29,298,145.97771890498984,298.0,2023,1,Essencial,Pet
269,4171,3,2025-11-22 17:54:12,2025-11-22 18:58:12,64,190.26618426466624,64.0,2025,11,Premium,Saúde
270,696,8,2024-12-25 17:33:16,2024-12-25 17:58:16,25,235.137039473143,25.0,2024,12,Premium,Jurídico
271,326,5,2023-03-29 01:17:09,2023-03-29 02:29:09,72,101.6712241984449,72.0,2023,3,Premium,Benefícios
272,4965,3,2025-12-20 16:38:37,2025-12-20 18:15:37,97,203.89578612767156,97.0,2025,12,Essencial,Saúde
273,3931,3,2023-09-15 02:54:22,2023-09-15 05:52:22,178,138.1658424394731,178.0,2023,9,Basico,Saúde
274,2676,5,2024-04-21 12:08:57,2024-04-21 16:29:57,261,156.01702063846125,261.0,2024,4,Premium,Benefícios
275,1594,5,2024-10-15 00:03:44,2024-10-15 00:55:44,52,145.4050368330365,52.0,2024,10,Premium,Benefícios
276,3943,2,2025-02-18 07:11:33,2025-02-18 11:05:33,234,135.34983069742992,234.0,2025,2,Basico,Automotivo
277,2361,2,2025-11-21 02:16:34,2025-11-21 06:03:34,227,72.70825620101704,227.0,2025,11,Essencial,Automotivo
278,4727,3,2023-07-20 20:47:44,2023-07-21 00:48:44,241,177.89197344667576,241.0,2023,7,Basico,Saúde
279,4261,3,2023-09-12 12:57:27,2023-09-12 14:37:27,100,183.03173780228445,100.0,2023,9,Basico,Saúde
280,4527,7,2023-10-07 11:12:36,2023-10-07 15:50:36,278,62.62238812691916,278.0,2023,10,Premium,Seguro
281,4017,8,2023-09-29 23:24:56,2023-09-30 00:33:56,69,65.12095928057971,69.0,2023,9,Essencial,Jurídico
282,104,4,2024-07-25 12:58:30,2024-07-25 16:37:30,219,216.66219795025583,219.0,2024,7,Premium,Saúde
283,600,6,2025-10-07 12:32:21,2025-10-07 14:03:21,91,33.744708502122656,91.0,2025,10,Essencial,Pet
284,1645,1,2025-03-10 02:33:41,2025-03-10 06:44:41,251,169.51796647234966,251.0,2025,3,Premium,Residencial
285,1201,3,2024-10-12 08:28:54,2024-10-12 11:34:54,186,54.21167827704789,186.0,2024,10,Basico,Saúde
286,3190,8,2025-12-12 20:15:52,2025-12-12 20:52:52,37,129.3113628785719,37.0,2025,12,Essencial,Jurídico
287,4812,4,2024-03-09 20:11:16,2024-03-09 22:53:16,162,231.7918369260991,162.0,2024,3,Premium,Saúde
288,1269,2,2023-04-21 11:52:17,2023-04-21 15:10:17,198,65.47479993407734,198.0,2023,4,Essencial,Automotivo
289,668,6,2023-04-03 05:35:26,2023-04-03 10:08:26,273,38.45346202744472,273.0,2023,4,Basico,Pet
290,4983,3,2023-12-13 02:02:09,2023-12-13 02:53:09,51,141.10488104377424,51.0,2023,12,Premium,Saúde
291,238,8,2024-10-05 03:24:10,2024-10-05 03:34:10,10,111.5122953029415,10.0,2024,10,Essencial,Jurídico
292,1118,1,2023-08-28 17:58:29,2023-08-28 21:59:29,241,247.08633990114737,241.0,2023,8,Premium,Residencial
293,4274,3,2023-04-26 02:05:24,2023-04-26 03:28:24,83,71.12837990259943,83.0,2023,4,Premium,Saúde
294,3917,3,2025-10-27 19:34:46,2025-10-28 00:11:46,277,226.47109750644088,277.0,2025,10,Basico,Saúde
295,4111,8,2025-03-10 09:02:46,2025-03-10 11:55:46,173,204.01928829222305,173.0,2025,3,Essencial,Jurídico
296,3477,3,2023-01-06 05:46:11,2023-01-06 08:43:11,177,107.08031026145566,177.0,2023,1,Essencial,Saúde
297,1011,1,2024-07-17 19:44:50,2024-07-17 21:07:50,83,42.78223208410016,83.0,2024,7,Essencial,Residencial
298,1278,5,2023-11-21 07:25:12,2023-11-21 09:50:12,145,52.17835114424264,145.0,2023,11,Basico,Benefícios
299,907,6,2024-07-07 23:27:24,2024-07-08 03:55:24,268,241.3409329883422,268.0,2024,7,Essencial,Pet
300,4995,5,2023-11-03 19:18:53,2023-11-03 20:56:53,98,146.54242573843248,98.0,2023,11,Basico,Benefícios
301,1640,1,2025-03-12 13:51:25,2025-03-12 16:55:25,184,167.12221698531883,184.0,2025,3,Essencial,Residencial
302,151,6,2023-09-14 04:51:48,2023-09-14 07:41:48,170,91.12118426346784,170.0,2023,9,Basico,Pet
303,3562,6,2023-08-02 10:25:07,2023-08-02 11:30:07,65,38.80327021086474,65.0,2023,8,Basico,Pet
304,31,8,2024-08-14 05:35:17,2024-08-14 07:52:17,137,127.19700994824416,137.0,2024,8,Essencial,Jurídico
305,3691,3,2024-08-16 15:30:07,2024-08-16 20:15:07,285,157.35844385267103,285.0,2024,8,Premium,Saúde
306,2437,7,2025-11-04 09:08:05,2025-11-04 13:02:05,234,101.66484444327222,234.0,2025,11,Essencial,Seguro
307,1407,7,2025-11-07 20:12:39,2025-11-07 20:37:39,25,53.25242056702457,25.0,2025,11,Essencial,Seguro
308,2382,1,2023-03-10 08:31:50,2023-03-10 11:14:50,163,64.60714280338986,163.0,2023,3,Premium,Residencial
309,2848,5,2024-04-25 07:29:08,2024-04-25 11:47:08,258,151.8988395639489,258.0,2024,4,Basico,Benefícios
310,412,2,2024-09-17 16:51:24,2024-09-17 19:43:24,172,165.3253308496856,172.0,2024,9,Essencial,Automotivo
311,4864,8,2024-01-18 12:37:12,2024-01-18 16:31:12,234,99.36368715933254,234.0,2024,1,Premium,Jurídico
312,1808,5,2023-08-08 15:55:23,2023-08-08 19:27:23,212,93.06038304576391,212.0,2023,8,Basico,Benefícios
313,2321,7,2024-06-18 14:35:37,2024-06-18 16:22:37,107,47.82149222480981,107.0,2024,6,Basico,Seguro
314,1042,8,2025-06-08 12:51:51,2025-06-08 15:32:51,161,167.47607158510945,161.0,2025,6,Premium,Jurídico
315,4000,5,2024-08-18 10:25:39,2024-08-18 15:06:39,281,108.21165292817638,281.0,2024,8,Basico,Benefícios
316,301,5,2024-03-18 09:16:51,2024-03-18 09:46:51,30,196.7837830957086,30.0,2024,3,Essencial,Benefícios
317,3381,7,2023-07-04 04:11:31,2023-07-04 07:42:31,211,189.0525354761755,211.0,2023,7,Basico,Seguro
318,1468,1,2023-02-20 13:40:38,2023-02-20 17:13:38,213,83.73469501974043,213.0,2023,2,Essencial,Residencial
319,2017,6,2025-08-02 08:05:01,2025-08-02 08:31:01,26,209.92474149031463,26.0,2025,8,Premium,Pet
320,3830,8,2025-12-17 11:03:36,2025-12-17 11:37:36,34,209.8658095859543,34.0,2025,12,Premium,Jurídico
321,3244,6,2025-02-26 11:18:57,2025-02-26 13:11:57,113,71.92855307489765,113.0,2025,2,Basico,Pet
322,770,5,2025-09-18 20:40:42,2025-09-18 21:56:42,76,244.0789368182023,76.0,2025,9,Basico,Benefícios
323,2083,2,2025-01-01 17:18:28,2025-01-01 21:07:28,229,238.33425475051348,229.0,2025,1,Basico,Automotivo
324,1531,1,2023-01-14 03:04:44,2023-01-14 06:05:44,181,118.27246355730104,181.0,2023,1,Essencial,Residencial
325,412,6,2025-08-05 20:24:07,2025-08-05 20:57:07,33,181.97496197065496,33.0,2025,8,Essencial,Pet
326,1602,1,2023-05-07 02:12:16,2023-05-07 04:52:16,160,74.17735273619809,160.0,2023,5,Basico,Residencial
327,4341,5,2023-12-06 22:58:45,2023-12-07 01:58:45,180,177.6806562892516,180.0,2023,12,Premium,Benefícios
328,741,8,2025-10-03 11:50:50,2025-10-03 13:50:50,120,237.23647966208333,120.0,2025,10,Essencial,Jurídico
329,1428,3,2025-05-30 17:37:52,2025-05-30 20:23:52,166,109.14483549537285,166.0,2025,5,Premium,Saúde
330,3166,7,2023-12-07 07:09:34,2023-12-07 10:03:34,174,232.1080211271966,174.0,2023,12,Premium,Seguro
331,3954,5,2025-10-22 18:32:28,2025-10-22 19:12:28,40,148.07723725688106,40.0,2025,10,Premium,Benefícios
332,708,2,2024-02-25 14:33:54,2024-02-25 17:13:54,160,207.2108280058121,160.0,2024,2,Premium,Automotivo
333,4470,8,2023-10-10 06:04:59,2023-10-10 09:53:59,229,184.6772683222856,229.0,2023,10,Essencial,Jurídico
334,2818,2,2024-01-05 01:32:47,2024-01-05 05:26:47,234,78.49994842077696,234.0,2024,1,Premium,Automotivo
335,3257,3,2024-06-09 05:21:15,2024-06-09 09:38:15,257,156.4677067758099,257.0,2024,6,Basico,Saúde
336,4360,3,2024-05-27 03:09:28,2024-05-27 07:16:28,247,174.22731840159827,247.0,2024,5,Basico,Saúde
337,241,5,2023-12-26 19:11:04,2023-12-26 23:37:04,266,183.8843497759846,266.0,2023,12,Essencial,Benefícios
338,13,8,2024-05-19 13:29:52,2024-05-19 17:50:52,261,97.89821963551525,261.0,2024,5,Basico,Jurídico
339,3079,4,2024-06-26 16:53:32,2024-06-26 21:35:32,282,107.88106972928644,282.0,2024,6,Essencial,Saúde
340,858,6,2023-08-03 04:28:35,2023-08-03 07:07:35,159,193.80976486372413,159.0,2023,8,Premium,Pet
341,739,4,2024-02-17 01:19:06,2024-02-17 05:22:06,243,79.43703286232332,243.0,2024,2,Premium,Saúde
342,4234,8,2025-06-14 13:44:26,2025-06-14 18:36:26,292,168.7836510146509,292.0,2025,6,Premium,Jurídico
343,1374,4,2025-11-08 22:05:49,2025-11-09 00:18:49,133,125.6722779214482,133.0,2025,11,Premium,Saúde
344,555,8,2023-06-19 06:57:17,2023-06-19 07:07:17,10,198.2946702527776,10.0,2023,6,Premium,Jurídico
345,1235,3,2024-09-22 18:33:56,2024-09-22 19:33:56,60,97.9956854303284,60.0,2024,9,Premium,Saúde
346,3768,3,2025-01-03 12:57:10,2025-01-03 17:24:10,267,45.84128972421696,267.0,2025,1,Premium,Saúde
347,557,7,2023-01-31 23:09:07,2023-02-01 00:21:07,72,80.59625044477421,72.0,2023,1,Premium,Seguro
348,3159,5,2024-07-12 13:38:44,2024-07-12 16:48:44,190,239.09776720305297,190.0,2024,7,Basico,Benefícios
349,1173,7,2024-06-24 01:37:11,2024-06-24 03:52:11,135,194.4877119778876,135.0,2024,6,Premium,Seguro
350,4635,8,2023-08-02 13:12:33,2023-08-02 15:54:33,162,198.9126240178506,162.0,2023,8,Premium,Jurídico
351,3680,5,2024-08-04 22:20:03,2024-08-04 22:39:03,19,134.19373543087613,19.0,2024,8,Premium,Benefícios
352,485,8,2024-06-21 19:48:53,2024-06-21 20:31:53,43,135.11778226397547,43.0,2024,6,Premium,Jurídico
353,4035,5,2024-06-18 20:52:45,2024-06-18 23:52:45,180,107.63260808111116,180.0,2024,6,Premium,Benefícios
354,3145,1,2023-10-13 06:48:38,2023-10-13 07:33:38,45,96.96611088324195,45.0,2023,10,Basico,Residencial
355,2377,7,2023-02-20 15:23:44,2023-02-20 15:48:44,25,79.97063430832264,25.0,2023,2,Basico,Seguro
356,1244,5,2025-08-26 13:31:51,2025-08-26 14:34:51,63,136.2390175807578,63.0,2025,8,Essencial,Benefícios
357,1313,2,2024-04-17 18:22:01,2024-04-17 21:04:01,162,219.08581393094897,162.0,2024,4,Essencial,Automotivo
358,3963,1,2023-03-04 18:32:54,2023-03-04 21:17:54,165,49.08048018529091,165.0,2023,3,Essencial,Residencial
359,3893,2,2024-05-27 18:19:32,2024-05-27 20:24:32,125,70.78303357428723,125.0,2024,5,Premium,Automotivo
360,3570,7,2023-01-04 17:45:24,2023-01-04 19:25:24,100,150.14426547244202,100.0,2023,1,Premium,Seguro
361,476,8,2024-04-15 11:37:01,2024-04-15 13:03:01,86,159.61659528159535,86.0,2024,4,Basico,Jurídico
362,2972,8,2024-10-24 23:56:13,2024-10-25 04:25:13,269,152.69434329290027,269.0,2024,10,Basico,Jurídico
363,2899,6,2025-08-11 22:15:42,2025-08-11 23:00:42,45,146.15654725711337,45.0,2025,8,Essencial,Pet
364,2424,3,2024-10-04 17:37:58,2024-10-04 18:17:58,40,241.544558771256,40.0,2024,10,Essencial,Saúde
365,4089,8,2023-05-27 03:00:56,2023-05-27 04:35:56,95,235.07427594581907,95.0,2023,5,Basico,Jurídico
366,718,4,2023-03-18 04:13:58,2023-03-18 08:28:58,255,217.2433183679221,255.0,2023,3,Basico,Saúde
367,3952,4,2025-05-28 13:50:56,2025-05-28 14:13:56,23,176.19381894667393,23.0,2025,5,Basico,Saúde
368,1285,5,2023-04-30 12:11:24,2023-04-30 13:29:24,78,165.93272822936646,78.0,2023,4,Basico,Benefícios
369,4636,3,2025-12-15 23:18:08,2025-12-16 00:16:08,58,61.272082446347824,58.0,2025,12,Essencial,Saúde
370,544,7,2023-03-04 05:54:48,2023-03-04 09:53:48,239,68.16795754725565,239.0,2023,3,Premium,Seguro
371,3886,8,2023-08-22 01:15:54,2023-08-22 02:40:54,85,49.814363643696055,85.0,2023,8,Essencial,Jurídico
372,3278,1,2024-05-26 07:26:17,2024-05-26 10:29:17,183,133.9013346060492,183.0,2024,5,Premium,Residencial
373,3661,2,2025-06-26 00:30:31,2025-06-26 02:48:31,138,131.03066099585538,138.0,2025,6,Basico,Automotivo
374,1580,4,2024-12-06 10:35:52,2024-12-06 13:25:52,170,103.00145220115428,170.0,2024,12,Basico,Saúde
375,4243,1,2023-10-06 16:25:49,2023-10-06 18:26:49,121,56.67203729607262,121.0,2023,10,Basico,Residencial
376,3727,4,2025-02-07 02:51:49,2025-02-07 05:38:49,167,247.7539064318431,167.0,2025,2,Essencial,Saúde
377,1376,4,2024-08-01 19:23:55,2024-08-01 21:19:55,116,42.70147209648104,116.0,2024,8,Premium,Saúde
378,944,3,2024-09-08 01:25:57,2024-09-08 03:39:57,134,45.601946329890055,134.0,2024,9,Basico,Saúde
379,3226,8,2025-01-22 09:12:21,2025-01-22 12:59:21,227,237.9340412814097,227.0,2025,1,Essencial,Jurídico
380,3696,4,2024-06-03 08:07:08,2024-06-03 08:29:08,22,138.83377954700904,22.0,2024,6,Premium,Saúde
381,3052,1,2024-11-19 01:45:41,2024-11-19 04:28:41,163,203.55445672494625,163.0,2024,11,Essencial,Residencial
382,1590,6,2024-12-21 12:02:23,2024-12-21 14:01:23,119,217.821986444094,119.0,2024,12,Basico,Pet
383,3241,2,2023-02-16 05:31:25,2023-02-16 06:03:25,32,153.61558207672354,32.0,2023,2,Premium,Automotivo
384,4328,5,2023-12-26 01:58:47,2023-12-26 02:35:47,37,102.59566376495336,37.0,2023,12,Basico,Benefícios
385,1760,3,2023-06-08 18:44:35,2023-06-08 22:25:35,221,109.0101660786804,221.0,2023,6,Premium,Saúde
386,3204,7,2023-07-30 02:42:05,2023-07-30 05:37:05,175,187.1331288032588,175.0,2023,7,Premium,Seguro
387,4541,3,2024-01-16 01:38:41,2024-01-16 04:31:41,173,171.0726726582275,173.0,2024,1,Basico,Saúde
388,1372,8,2023-12-01 00:38:32,2023-12-01 01:28:32,50,176.24072555095591,50.0,2023,12,Basico,Jurídico
389,802,3,2025-09-14 05:23:48,2025-09-14 10:22:48,299,174.62465037742166,299.0,2025,9,Premium,Saúde
390,1929,8,2024-07-14 21:39:39,2024-07-15 02:00:39,261,86.12041219892538,261.0,2024,7,Basico,Jurídico
391,2866,7,2025-10-07 06:09:19,2025-10-07 06:28:19,19,215.7314294335496,19.0,2025,10,Basico,Seguro
392,249,5,2024-08-09 04:09:54,2024-08-09 07:28:54,199,141.10582638451623,199.0,2024,8,Basico,Benefícios
393,2581,8,2024-03-26 02:14:04,2024-03-26 03:20:04,66,140.16305210648642,66.0,2024,3,Essencial,Jurídico
394,4483,5,2024-10-27 05:00:43,2024-10-27 08:03:43,183,52.37139928104983,183.0,2024,10,Essencial,Benefícios
395,4806,3,2025-02-22 13:47:02,2025-02-22 18:00:02,253,140.428835453315,253.0,2025,2,Premium,Saúde
396,602,2,2023-08-25 21:41:08,2023-08-26 00:13:08,152,232.2844829174638,152.0,2023,8,Basico,Automotivo
397,4811,1,2024-10-28 07:04:48,2024-10-28 09:25:48,141,245.7019755791985,141.0,2024,10,Premium,Residencial
398,2758,6,2024-03-07 05:53:45,2024-03-07 10:47:45,294,181.12897582774085,294.0,2024,3,Premium,Pet
399,4568,8,2024-10-05 01:19:33,2024-10-05 05:12:33,233,99.10657702471886,233.0,2024,10,Essencial,Jurídico
400,2280,3,2025-01-14 01:06:59,2025-01-14 04:16:59,190,169.36391090592446,190.0,2025,1,Basico,Saúde
401,230,8,2023-09-15 22:06:50,2023-09-16 02:50:50,284,182.1693612430733,284.0,2023,9,Essencial,Jurídico
402,4310,8,2023-12-02 13:39:05,2023-12-02 18:36:05,297,193.87514371263885,297.0,2023,12,Basico,Jurídico
403,1374,5,2025-04-16 23:28:26,2025-04-17 01:00:26,92,135.11762559051544,92.0,2025,4,Premium,Benefícios
404,3505,1,2025-04-16 00:43:55,2025-04-16 04:19:55,216,164.75358709736915,216.0,2025,4,Premium,Residencial
405,989,7,2024-12-21 23:40:32,2024-12-22 01:06:32,86,143.5632379849244,86.0,2024,12,Essencial,Seguro
406,4002,4,2025-01-24 08:56:30,2025-01-24 12:06:30,190,139.2352561199031,190.0,2025,1,Premium,Saúde
407,2096,7,2025-07-17 00:02:02,2025-07-17 02:42:02,160,190.4856523536508,160.0,2025,7,Basico,Seguro
408,391,3,2025-12-26 00:35:14,2025-12-26 02:10:14,95,204.44974275072377,95.0,2025,12,Essencial,Saúde
409,3022,3,2025-12-20 22:04:57,2025-12-20 23:16:57,72,200.6385401051945,72.0,2025,12,Premium,Saúde
410,2721,4,2024-11-19 12:30:26,2024-11-19 14:47:26,137,71.98423093372901,137.0,2024,11,Basico,Saúde
411,1420,8,2025-10-27 15:45:45,2025-10-27 20:34:45,289,94.2307235806326,289.0,2025,10,Basico,Jurídico
412,2413,4,2025-11-10 05:10:55,2025-11-10 09:56:55,286,140.136388514133,286.0,2025,11,Essencial,Saúde
413,3779,8,2025-03-18 07:12:10,2025-03-18 09:08:10,116,208.0891236524569,116.0,2025,3,Basico,Jurídico
414,2657,2,2025-09-12 14:41:38,2025-09-12 16:17:38,96,157.49585332461993,96.0,2025,9,Basico,Automotivo
415,3218,5,2023-12-07 13:54:54,2023-12-07 18:03:54,249,245.2702123981743,249.0,2023,12,Basico,Benefícios
416,4603,6,2024-07-27 05:13:40,2024-07-27 09:10:40,237,193.92900406817196,237.0,2024,7,Essencial,Pet
417,2647,7,2024-05-17 05:06:28,2024-05-17 08:17:28,191,229.4322492513252,191.0,2024,5,Basico,Seguro
418,1447,7,2025-02-26 12:30:28,2025-02-26 14:02:28,92,94.42669871000592,92.0,2025,2,Basico,Seguro
419,4708,4,2023-03-01 01:20:17,2023-03-01 02:12:17,52,95.22932787409871,52.0,2023,3,Essencial,Saúde
420,504,1,2023-01-11 10:19:51,2023-01-11 12:47:51,148,199.89039996687072,148.0,2023,1,Premium,Residencial
421,329,2,2025-08-31 14:55:40,2025-08-31 18:57:40,242,45.71924527261727,242.0,2025,8,Essencial,Automotivo
422,618,4,2023-01-27 20:02:14,2023-01-28 00:21:14,259,46.0538689829364,259.0,2023,1,Essencial,Saúde
423,3510,2,2023-01-07 02:39:44,2023-01-07 05:00:44,141,84.28672895656379,141.0,2023,1,Essencial,Automotivo
424,34,8,2024-01-17 04:08:23,2024-01-17 07:56:23,228,136.4131299521178,228.0,2024,1,Essencial,Jurídico
425,2022,3,2025-07-03 07:58:38,2025-07-03 08:32:38,34,248.0475513032557,34.0,2025,7,Essencial,Saúde
426,4968,6,2024-06-24 19:55:46,2024-06-24 22:27:46,152,42.739229894680015,152.0,2024,6,Essencial,Pet
427,3247,3,2025-10-10 02:57:02,2025-10-10 05:16:02,139,159.14896325416296,139.0,2025,10,Essencial,Saúde
428,908,4,2023-01-16 21:39:48,2023-01-16 22:51:48,72,112.50172623001636,72.0,2023,1,Essencial,Saúde
429,4515,1,2025-03-17 01:31:34,2025-03-17 06:18:34,287,95.8303854972852,287.0,2025,3,Essencial,Residencial
430,3994,7,2025-10-14 03:35:12,2025-10-14 05:31:12,116,148.41645830689134,116.0,2025,10,Premium,Seguro
431,4448,4,2023-10-12 08:26:30,2023-10-12 10:33:30,127,60.53921280979869,127.0,2023,10,Essencial,Saúde
432,969,5,2025-04-01 07:10:41,2025-04-01 11:58:41,288,169.51726481152446,288.0,2025,4,Basico,Benefícios
433,4987,3,2023-11-18 05:48:28,2023-11-18 06:48:28,60,243.38221157926037,60.0,2023,11,Basico,Saúde
434,2387,6,2023-11-14 02:14:06,2023-11-14 04:33:06,139,227.66290856937815,139.0,2023,11,Premium,Pet
435,761,7,2024-02-10 06:53:09,2024-02-10 10:33:09,220,232.5881430104767,220.0,2024,2,Premium,Seguro
436,2825,8,2024-10-11 10:55:57,2024-10-11 11:16:57,21,35.14651629472886,21.0,2024,10,Premium,Jurídico
437,2636,3,2025-06-23 13:19:35,2025-06-23 18:16:35,297,133.20450403626222,297.0,2025,6,Essencial,Saúde
